Id,OriginalLanguage,Overview,Popularity,ReleaseDate,Title,VoteAverage,VoteCount,Budget,TagLine,RunTime,Revenue,Genres,North America,Europe,Asia,Oceania,South America,Africa
12837,1,set south carolina tale lily owens yearold girl haunted memory late mother escape lonely life troubled relationship father lily flees rosaleen caregiver friend south carolina town holds secret mothers past,2.822152396696791,2008-09-17,secret life bees,7.5,6.1675164908883415,16.213405830762646,bring girlfriends sisters mothers daughters,114,17.455866431122317,family adventure drama,1,0,0,0,0,0
289222,1,account keepers warsaw zoo jan antonina zabinski helped save hundreds people animals nazi invasion,2.8218549635426995,2017-03-24,zookeepers wife,7.4,7.257002707092073,16.811242831518264,gave save could,126,17.079468155600853,drama history war,1,1,0,0,0,0
19972,1,essentially true story spartan king leonidas led extremely small army greek soldiers personal body guards sparta hold invading persian army thought numbered,2.8218549635426995,1962-08-01,spartans,6.4,4.7535901911063645,0.0,,114,0.0,history war adventure,1,0,0,0,0,0
11208,1,matthew young advertising executive chicago puts life business trip china hold thinks sees lisa love life left without word two years earlier walking restaurant one day,2.8214979269426554,2004-09-03,wicker park,6.9,6.442540166468199,17.216707939626428,passion never dies,114,16.3805566030591,drama mystery romance thriller,1,0,0,0,0,0
526019,1,two female friends different ideals decide start beauty company together one practical wants earn fortune live lavish lifestyle,2.821319360828077,2020-01-09,like boss,6.3,6.398594934535208,17.182806387950748,world beauty get ugly,83,17.10860214060569,comedy,1,0,0,0,0,0
10740,1,took anna years recover death husband sean shes verge marrying boyfriend joseph finally moving however night engagement party young boy named sean turns saying dead husband reincarnated first ignores child knowledge former husbands life uncanny leading believe might telling truth,2.821319360828077,2004-10-29,birth,5.9,6.3473892096560105,16.811242831518264,careful wish,100,0.0,drama mystery,1,1,0,0,0,0
299,1,danny ocean gang attempt rob five biggest casinos las vegas one night,2.8212598317034354,1960-08-10,oceans eleven,6.4,5.720311776607412,0.0,danny ocean pals,127,14.845129975145433,crime comedy music,1,0,0,0,0,0
145247,0,living long colorful life allan karlsson finds stuck nursing home 100th birthday leaps window begins unexpected journey,2.821200299034866,2013-12-25,yearold man climbed window disappeared,6.8,6.7580945044277305,16.04013410948861,century hes made world uncertain loose,114,0.0,adventure comedy drama,0,1,0,0,0,0
381341,0,dinner group friends decide share whatever message phone call receive evening unforeseen consequences,2.8210812230642563,2016-02-11,perfect strangers,7.9,8.331827004436057,0.0,everyone three lives public life private life secret life,97,17.269952485750178,comedy drama,0,1,0,0,0,0
926599,1,group salem teens discover cursed knife unleashes demon forces play gruesome deadly versions childhood games winners survivors,2.8209621329128707,2023-08-30,fun games,5.8,3.1354942159291497,0.0,evil never plays rules,76,0.0,horror thriller,1,1,0,0,0,0
15655,1,winnie pooh piglet owl kanga roo rabbit preparing suitable winter home eeyore perennially dejected donkey tiggers continual bouncing interrupts efforts rabbit suggests tigger go find others kind bounce tigger thinks wonderful thing tiggers hes one case though joyously jouncy feline sets see find relatives,2.820843028577332,2000-02-11,tigger movie,6.5,6.248042874508429,17.216707939626428,,77,17.634420693733023,family animation comedy,1,0,0,0,0,0
11034,1,nick carraway young midwesterner living long island finds fascinated mysterious past lavish lifestyle neighbor nouveau riche jay gatsby drawn gatsbys circle becoming witness obsession tragedy,2.820843028577332,1974-03-27,great gatsby,6.3,6.063785208687608,15.687312734865866,gone romance divine,144,17.093907337008247,drama romance,1,0,0,0,0,0
20043,0,future earth war kingdom honneamise rival republic inevitable evolving technology creates new ways wage war small group seeks propel mankind space world ’ first spaceflight program astronaut candidate shirotsugh lhadatt ’ personal odyssey grows aimless young man leader willing put everything line order move human race forward away brink armageddon,2.8207834710894493,1987-03-14,royal space force wings honneamise,6.9,4.709530201312334,15.89495209964411,,121,0.0,animation sciencefiction,0,0,1,0,0,0
33061,1,family moves san francisco apartment opportunistic troll decides make move take possession little wendy jenny beck thereby paving way new troll recruits first army take eventual control planet soon discover torok exhusband eunice st clair resident building married torok,2.820545205660636,1986-01-17,troll,4.9,5.204006687076795,13.9108207377686,worlds magic mystery menace,82,15.511275696743647,fantasy horror,1,1,0,0,0,0
159211,1,divorce sophia moves south italy daughter helena new home apartment within austere building fascist age chance start new life inside old storage room hides mysterious closet buried secret loss helena ’ first baby tooth chilling obsession begins apparition haunts sleep,2.8204856304319983,2013-01-14,haunting helena,5.5,4.912654885736052,0.0,shes coming,87,0.0,horror thriller,0,1,0,0,0,0
2294,1,jay silent bob learn comicbook alter egos bluntman chronic sold hollywood part bigscreen movie leaves royalties pair travels tinseltown sabotage production,2.8204856304319983,2001-08-22,jay silent bob strike back,6.4,7.252053951852814,16.90655301132259,hollywood coming,104,17.3356210328235,comedy,1,0,0,0,0,0
463257,1,downonhisluck crab fisherman embarks journey get young man syndrome professional wrestling school rural north carolina away retirement home ’ lived past two half years,2.820247294019025,2019-08-09,peanut butter falcon,7.4,7.1049654482698426,0.0,,97,0.0,adventure comedy drama,1,0,0,0,0,0
782936,1,fashion designer hires nanny philippines assist caring family suffering believes tickrelated illness nanny uses traditional filipino folk healing techniques help process uncovers horrifying truth employer actually sick,2.820008900788264,2022-11-03,nocebo,6.2,4.624972813284271,0.0,sanity hangs thread,96,0.0,mystery thriller horror,0,1,1,0,0,0
303903,0,underground diamond domain many carbink live mythical pokémon diancie serves ruler heart diamond sustains land beginning fall apart diancie yet strong enough create new one seeking help legendary pokémon xerneas diancie encounters group thieves want take control diamondproducing power–and awaken legendary pokémon yveltal cocoon process ash friends help diancie discover true power stop yveltal ’ rampage save diamond domain,2.8199492935996187,2014-07-19,pokémon movie diancie cocoon destruction,6.6,5.093750200806762,17.023139371652622,destruction rises life prevail,76,0.0,animation family adventure action comedy drama,0,0,1,0,0,0
44603,1,three people — bluecollar american french journalist london school boy — touched death different ways,2.81983006856222,2010-10-22,hereafter,6.1,7.327123292259293,17.72753356339242,touched death changed life,129,18.487931178277,drama fantasy,1,0,0,0,0,0
13001,1,sg1 searches ancient weapon could help defeat ori discover may oris home galaxy ori prepare send ships milky way attack earth sg1 travels ori galaxy aboard odyssey international oversight committee plans sg1 finds distant galaxy fighting two powerful enemies,2.81983006856222,2008-03-11,stargate ark truth,7.1,6.07993319509559,15.761420707019589,lines drawn battle waged one thing save us,101,16.00156183470237,action adventure sciencefiction tvmovie,1,0,0,0,0,0
2114,1,led strange dream scientist aki ross struggles collect eight spirits hope creating force powerful enough protect planet aid deep eyes squadron mentor dr sid aki must save earth darkest hate unleash spirits within,2.8195915758351173,2001-07-02,final fantasy spirits within,6.2,7.2115567333138015,18.7354914837924,unleash new reality,106,18.259711554163903,adventure action fantasy sciencefiction thriller romance animation,1,0,1,0,0,0
212778,1,chef carl casper suddenly quits job prominent los angeles restaurant refusing compromise creative integrity controlling owner left figure whats next finding miami teams exwife friend son launch food truck taking road chef carl goes back roots reignite passion kitchen zest life love,2.8195319437649724,2014-05-08,chef,7.1,8.012018239159062,16.213405830762646,starting scratch never tasted good,114,17.64345464617306,comedy,1,0,0,0,0,0
512412,1,lone surviving thief violent armored car robbery sprung high security facility administered experimental drug,2.8193530262156656,2018-12-14,backtrace,5.1,5.308267697401205,0.0,crimes never let go,87,0.0,crime action thriller drama,1,0,0,0,0,0
12521,1,sent electric chair serial killer uses electricity come back dead carry vengeance football player turned police,2.819233730062825,1989-03-23,shocker,5.5,5.932245187448011,15.424948470398377,october mass murderer horace pinker put death hes really mad,109,16.62218054698001,horror thriller,1,0,0,0,0,0
16007,0,light yagami finds death note notebook power kill decides create utopia killing worlds criminals soon worlds greatest detective l hired find mysterious murderer battle two greatest minds earth begins winner control world,2.818995095053937,2006-06-17,death note,6.9,6.423246963533519,16.811242831518264,battle wits begins whose side,126,17.20555157146922,fantasy mystery thriller,0,0,1,0,0,0
49021,1,based shocking true story killer elite pits two world ’ elite operatives—danny exspecial ops agent hunter longtime mentor—against cunning leader secret military society covering globe australia paris london middle east danny hunter plunged highly dangerous game cat mouse—where predators become prey,2.818816081418587,2011-09-22,killer elite,6.3,7.579167967396076,18.0051652999907,may best man live,116,17.872103165212856,action adventure thriller,1,0,0,1,0,0
170657,0,world plagued demons cause great human suffering young demon hunter tang sanzang must fight monstrous demons well contend beautiful demon hunting woman path enlightenment,2.8185773467113955,2013-02-07,journey west conquering demons,6.9,5.814130531825066,0.0,time kick legendary tale,110,19.18614858609193,action fantasy adventure comedy,0,0,1,0,0,0
45556,1,solar eclipse sends colossal blast super chilled air towards earth sets catastrophic chain events threatens engulf world ice begin new ice age,2.818517654128181,2010-08-04,arctic blast,5.5,5.056245805348308,15.424948470398377,degrees dropping,92,0.0,sciencefiction action,1,0,0,1,0,0
2196,1,myriad outrageous calamities befalls eccentric english clan skeletons closets familys patriarch dies unexpected death,2.818398258271076,2007-08-17,death funeral,6.9,7.360103972989152,16.012735135300492,last rites wrongs,90,17.661167517348016,comedy drama,1,1,0,0,0,0
730823,0,dreaming making way station sister villagers choice commute along dangerous train tracks every day joonkyung sends many letters president reply rahee crush joonkyung everything help meet president,2.818338554996333,2021-09-15,miracle letters president,7.3,3.49650756146648,0.0,never stop dreaming,117,15.54172050627778,drama,0,0,1,0,0,0
46261,1,young girl sent live father new girlfriend discovers creatures new home want claim one,2.817920532237865,2010-11-06,dont afraid dark,5.8,6.882437470997847,17.034386382832476,fear never make believe,99,17.42624380491019,fantasy horror thriller,1,0,0,1,0,0
693827,1,aging meyer lansky investigated one last time feds suspect stashed away millions dollars half century retired gangster spins dizzying tale revealing untold truth life notorious boss murder inc national crime syndicate,2.817801065061329,2021-06-24,lansky,6.1,4.700480365792417,15.424948470398377,man turned crime billion dollar business,119,11.824658480772069,crime drama thriller,1,0,0,0,0,0
619592,1,gang thieves plan heist hurricane encounter trouble disgraced cop tries force everyone building evacuate,2.8176815836106823,2020-07-02,force nature,5.2,6.139884552226255,16.523560759066484,perfect crime meets perfect storm,91,13.36643989733036,action adventure crime thriller,1,1,0,0,0,0
233,1,streets bronx owned 60s youth gangs joy pain adolescence lived philip kaufman tells take novel richard price history italianamerican gang ‘ wanderers ’,2.817621837531501,1979-07-13,wanderers,7.0,5.1298987149230735,0.0,wanderers world world never chance,117,16.951004773893423,drama,1,0,0,0,0,0
49012,1,drunken playboy stands lose wealthy inheritance falls woman family doesnt like,2.8175620878825125,2011-04-08,arthur,5.6,6.535241271013659,17.50439001207821,meet worlds loveable billionaire,110,17.689789016169904,comedy romance,1,0,0,0,0,0
345914,1,scott kate johansen ’ daughter gets college dreams ’ cause celebration scott kate learn scholarship counting ’ come ’ hook tuition ’ begin afford help friend neighbor frank also need major payday decide open illegal casino suburban house risking everything together vegasstyle bacchanal money flows inhibitions checked door bets,2.817442577873407,2017-06-29,house,5.6,6.741700694652055,17.50439001207821,cant beat house house,88,17.347736202032834,comedy,1,0,0,0,0,0
39858,0,nurse investigates sex trafficking ring woman commits suicide office,2.817442577873407,1986-09-23,entrails beautiful woman,4.8,3.044522437723423,0.0,,68,0.0,horror sciencefiction,0,0,1,0,0,0
8880,1,cuban revolution che height fame power disappears reemerging incognito bolivia organizes small group cuban comrades bolivian recruits start great latin american revolution story come understand che remains symbol idealism heroism lives hearts people around world,2.8172035149987327,2008-12-12,che part two,6.7,6.35088571671474,17.50439001207821,revolutionary life,135,15.971700502433569,drama history war,1,1,0,0,0,0
2018,1,san franciscos premiere wedding planner mary fiore rescued accident man dreams paediatrician steve edison find fiancé latest client mary continues making wedding arrangements steve put string uncomfortable situations force face mutual attraction,2.8172035149987327,2001-01-26,wedding planner,5.9,7.345364840416867,17.37085861945369,big day big problem,103,18.36652576938744,comedy romance,1,1,0,0,0,0
874300,1,stan kyle cartman could work together could go back time make sure covid never happened traveling back past seems easy answer meet victor chaos,2.8171437403491435,2021-12-16,south park post covid return covid,7.5,5.860786223465865,0.0,happen next,62,0.0,animation comedy tvmovie,1,0,0,0,0,0
4561,0,beautiful taken boyfriend rene bizarre retreat trained bondage sexual perversion,2.817024180329872,1975-08-27,story,5.6,4.890349128221754,0.0,mistress mistresses,97,0.0,drama,1,1,0,0,0,0
4960,1,theater director struggles work women life attempts create lifesize replica new york inside warehouse part new play,2.8167850173989857,2008-10-24,synecdoche new york,7.6,7.166265974133638,16.811242831518264,,124,15.293366718845109,drama,1,0,0,0,0,0
287,1,veteran catcher crash davis brought minor league durham bulls help coming pitching prospect nuke laloosh relationship gets rocky start complicated baseball groupie annie savoy sets sights two men,2.816545797255509,1988-06-15,bull durham,6.7,6.240275845170769,15.761420707019589,romance lot like baseball whether win lose play game,108,17.745137697340777,comedy romance,1,0,0,0,0,0
866,1,writing slump playwright jm barrie meets widow four children young boys—who soon become important part barrie ’ life inspiration lead create masterpiece peter pan,2.8164261657204936,2004-10-17,finding neverland,7.3,8.121480374750751,17.034386382832476,imagination take,106,18.57568725174009,drama,1,1,0,0,0,0
9411,1,homicide detective john hobbes witnesses execution serial killer edgar reese soon execution killings start similar reeses style,2.816306519872062,1998-01-16,fallen,6.8,7.144407180321139,17.64415195445337,detective john hobbes searching criminal hes already met already caught already killed,124,17.04363504182894,crime drama thriller,1,0,0,0,0,0
94363,1,pistolpacking teen meets unstable rebel cocainesnorting drifter hitchhikes way west,2.8161270242542646,2011-09-10,hick,5.7,5.988961416889864,0.0,trouble travels together,99,0.0,comedy drama,1,0,0,0,0,0
50727,0,servant falls love girl master also desires although girl loves servant also longs improve station life,2.8160073426073025,2010-06-02,servant,6.0,3.218875824868201,0.0,love line crossed,124,0.0,romance drama history comedy,0,0,1,0,0,0
990691,0,thin line love hate turns deadly wife discovers husband ’ affair — take extreme measures get want,2.8155883440078107,2022-08-26,loving adults,6.3,5.579729825986222,0.0,,106,0.0,thriller,0,1,0,0,0,0
9764,0,military explorer meets befriends goldi man russia ’ unmapped forests deep abiding bond evolves two men one civilized usual sense home glacial siberian woods,2.8155883440078107,1975-08-02,dersu uzala,8.0,6.137727054086234,15.201804919084164,man beast natures mercy awe love reverence man called,141,0.0,action adventure drama,0,1,1,0,0,0
580532,1,three stories world opioids collide drug trafficker arranges multicartel fentanyl smuggling operation canada us architect recovering oxycontin addiction tracks truth behind sons involvement narcotics university professor battles unexpected revelations research employer drug company deep government influence bringing new nonaddictive painkiller market,2.815528472731038,2021-02-26,crisis,6.3,5.605802066295998,0.0,addiction industry,118,13.910298783392292,thriller crime drama,1,1,0,0,0,0
263132,0,honors graduate literature wyman stuck writing cheap erotic fiction somehow ends starring av film suddenly porn superstar japan discovers whole new world fraught pleasure pain twists turns audience expects,2.8153488373902955,2014-03-25,naked ambition 3d,5.1,3.5263605246161616,0.0,,107,0.0,comedy,0,0,1,0,0,0
785398,0,world mysterious place seen eyes animal eo grey donkey melancholic eyes meets good bad people life ’ path experiences joy pain endures wheel fortune randomly turn luck disaster despair unexpected bliss even moment lose innocence,2.8152889517718087,2022-09-30,eo,6.6,5.5053315359323625,0.0,may dreams come true,88,0.0,drama,0,1,0,0,0,0
11114,1,pete young orphan runs away maine fishing town best friend lovable sometimes invisible dragon named elliott taken kind lighthouse keeper nora father elliotts prank playing lands big trouble crooked salesmen try capture elliott gain pete must attempt daring rescue,2.81522906256682,1977-11-03,petes dragon,6.3,6.423246963533519,16.11809565095832,brazzle dazzle brilliance,128,0.0,fantasy animation comedy family,1,0,0,0,0,0
393003,1,college student starts reoccurring nightmare begins believe suppressed memory search find answers forces confront past traumas time helps unlock mystery may bring killer justice,2.8150493734285447,2016-02-05,wildflower,5.3,3.367295829986474,0.0,sometimes risk everything finally free,92,0.0,thriller drama,1,0,0,0,0,0
11412,1,samantha caine suburban homemaker ideal mom year old daughter caitlin lives honesdale pa school teacher makes best rice krispie treats town receives bump head begins remember small parts previous life lethal topsecret agent,2.814989469873251,1996-10-11,long kiss goodnight,6.6,6.977281341630747,17.98989782785991,whats forgotten always gone,121,18.309265949187875,crime action mystery thriller,1,0,0,0,0,0
233063,0,comedy follows excon lands position school sits spot money one earlier robberies stashed,2.814929562729306,2013-11-07,suck shakespeer,7.0,7.359467638255621,15.424948470398377,,119,18.16806634965308,comedy,0,1,0,0,0,0
69,1,chronicle country music legend johnny cashs life early days arkansas cotton farm rise fame sun records memphis recorded alongside elvis presley jerry lee lewis carl perkins,2.814929562729306,2005-09-13,walk line,7.5,7.87777633327726,17.14771506813948,love burning thing,136,19.045538302116316,drama music romance,1,1,0,0,0,0
467909,1,story usnavi bodega owner mixed feelings closing store retiring dominican republic staying washington heights,2.8146898982584165,2021-06-10,heights,7.2,6.45833828334479,17.822843743196746,time come,143,17.576710673657836,drama romance,1,0,0,0,0,0
282070,0,alien pods come earth naturally start taking human hosts one pod manages take one humans shin izumi right arm together grow coexist aliens making meals humans shin feels must put stop alien migi doesnt see,2.8146299731647657,2015-04-25,parasyte part,7.1,5.081404364984463,0.0,constant battle resistance,117,0.0,sciencefiction horror action drama,0,0,1,0,0,0
10787,1,working dr cranleys laboratory scientist jack griffin always given latitude conduct experiments sudden departure however cranleys daughter flora worried griffin taken room nearby lions head inn hoping reverse experiment conducted made invisible experimental drug also warped mind making aggressive dangerous hes prepared whatever takes restore appearance,2.8146299731647657,1933-11-03,invisible man,7.5,6.602587892189336,12.70076888736628,hg wells fantastic world show,71,0.0,horror sciencefiction,1,0,0,0,0,0
759,1,lorelei lee beautiful showgirl engaged married wealthy gus esmond much disapproval gus rich father esmond sr thinks lorelei money lorelei goes cruise accompanied best friend dorothy shaw esmond sr hires ernie malone private detective follow report questionable behavior would disqualify marriage,2.8146299731647657,1953-07-14,gentlemen prefer blondes,7.3,6.760414691083428,14.648419680899378,two mmmarvels age wonder musical world,91,15.483217378522353,comedy romance,1,0,0,0,0,0
447743,0,middleaged office worker encounters aliens gifted alien technology limitless powers,2.814510112203337,2018-04-20,inuyashiki,7.6,4.941642422609304,0.0,,127,0.0,action adventure sciencefiction fantasy,0,0,1,0,0,0
25623,0,hoping find sense connection late mother gorgeous takes trip countryside visit aunt ancestral house invites six friends prof melody mac fantasy kung fu sweet join girls soon discover old house meets eye,2.814510112203337,1977-08-26,house,7.4,6.318968113746434,0.0,heart violet forest old house awaits young girls,88,0.0,comedy fantasy horror,0,0,1,0,0,0
11054,1,pleasantly plump teenager tracy turnblad achieves dream becoming regular corny collins dance show teen hero starts using fame speak causes believes integration earns wrath shows former star amber von tussle well ambers manipulative prosegregation parents rivalry comes head amber tracy vie title miss auto show,2.8144501763346987,1988-02-26,hairspray,6.9,5.934894195619588,14.50865773852422,world mess hair perfect,92,15.713296521037444,comedy drama romance,1,0,0,0,0,0
10067,1,tale workaholic dadturneddog finds mans best friend shows important job great dad,2.8144501763346987,2006-03-09,shaggy dog,4.9,6.269096283706261,17.72753356339242,going ruff day,98,18.28296093500263,comedy family,1,0,0,0,0,0
59429,0,koichi takes care sister recently returned trip abroad united states well caring records evidence ghosts home,2.8143902368735367,2010-11-20,paranormal activity tokyo night,6.0,5.981414211254481,14.115615150414612,nightmare continue,91,15.241025632237449,horror thriller,0,0,1,0,0,0
653858,0,second theatrical movie student council staff members series,2.81433029381942,2021-01-01,student council staff members movie,6.2,2.302585092994046,0.0,,78,0.0,animation comedy,0,0,1,0,0,0
11592,1,shes perfect allamerican parent great cook homemaker devoted recycler woman wholl literally kill keep family happy,2.8142703471719184,1994-04-13,serial mom,6.7,6.393590753950631,16.38045991542581,every mom wants wanted murder,94,15.872283088191162,comedy crime,1,0,0,0,0,0
9434,1,martin blank hitman hire starts develop conscience botches couple routine jobs advice secretary psychiatrist decides attend tenyear high school reunion grosse pointe michigan,2.8142703471719184,1997-04-11,grosse pointe blank,6.9,6.689599269178967,16.523560759066484,even hit man deserves second shot,107,17.251766541661098,action comedy thriller romance,1,0,0,0,0,0
2134,1,victorian englishman travels far future finds humanity divided two hostile species,2.814090485664793,1960-05-25,time machine,7.4,6.6039438246004725,13.527828485512494,orbit fantastic future,103,8.683046555502886,thriller adventure fantasy sciencefiction romance,1,0,0,0,0,0
797394,0,secret magic control agency sends two best agents hansel gretel fight witch gingerbread house,2.814030524639442,2021-03-18,secret magic control agency,7.1,5.75890177387728,0.0,,104,0.0,animation comedy fantasy,1,1,0,0,0,0
19405,1,school year finally ending tj detweiler looking forward summer boredom quickly sets friends leave camp — tj uncovers evil plot away summer vacation crazy former principal dr benedict planning use laser beam alter weather create permanent winter faced dire threat yearround school tj rounds recess gang bands together unexpected allies — miss finster principal prickly — nonstop adventure save everyones summer break kids discover heroes inside platoon wacky characters farout music scifi surprises turn madcap mission major victory fun,2.8139705600185505,2001-01-27,recess schools,6.6,5.733341276897746,16.11809565095832,saving world one playground time,82,17.610119584626165,sciencefiction family comedy animation,1,0,0,0,0,0
19384,1,jack caine houston vice cop whos forgotten rule book selfappointed mission stop drugs trade number one supplier victor manning whilst involved undercover operation entrap victor manning partner gets killed sinister newcomer enters scene,2.813910591801688,1990-01-26,dark angel,6.0,5.545177444479562,15.761420707019589,jack caine houston cop human hes isnt,91,16.037904707298374,action thriller sciencefiction crime horror,1,0,0,0,0,0
691422,1,evelyn oblivious son ziggy seek replacements evelyn tries parent unassuming teenager shelter ziggy fumbles pursuit brilliant young woman school,2.813850619988421,2023-01-20,finish saving world,6.1,4.04305126783455,0.0,,88,0.0,drama comedy,1,0,0,0,0,0
34193,1,ventriloquist mercy vicious dummy tries renew romance high school sweetheart,2.813850619988421,1978-11-08,magic,6.8,5.43372200355424,15.761420707019589,terrifying love story,107,0.0,drama horror thriller,1,0,0,0,0,0
2275,1,body army capt elisabeth campbell found georgia military base two investigators warrant officers paul brenner sara sunhill ordered solve murder uncover anything clearcut unseemly details emerge campbells life leading allegations possible military coverup death involvement father lt gen joseph campbell,2.813490713560207,1999-06-18,generals daughter,6.4,6.714170529909472,17.909855120186375,go behind lies,116,18.82418294014217,thriller mystery crime,1,1,0,0,0,0
376972,0,salzburg germany elderly czech actress lída baarová tells journalist tumultuous story rise fame 1930s berlin passionate relationship sinister joseph goebbels minister propaganda third reich,2.813430716560039,2016-01-21,devils mistress,6.0,4.127134385045092,0.0,turned hollywood become goebbels lover lída baarová,111,0.0,drama history romance,0,1,0,0,0,0
928769,0,modern love story set near future ai building powered human feelings due software glitch falls love real girl escapes building body real man tries win affections,2.813310711759703,2022-02-15,ai love,6.1,3.784189633918261,0.0,life doesnt mean feelings heart doesnt mean love,95,0.0,romance sciencefiction drama,0,0,1,0,0,0
309886,1,excon reunites estranged wayward 16year old daughter protect drug dealers trying kill,2.813250703958671,2016-08-11,blood father,6.2,7.263329617476836,16.38045991542581,left choice,88,15.747471438204393,action thriller drama,1,1,0,0,0,0
10407,1,building dream house architect newton davis proposes marriage girlfriend summarily rejected seeks solace onenight stand waitress never imagining woman slept would end posing wife gwens ruse effective time newton learns marriage entire town feels like know,2.813250703958671,1992-06-12,housesitter,6.1,5.966146739123692,3.258096538021482,shes turning house homehers,102,4.543294782270004,comedy romance,1,0,0,0,0,0
13341,1,morris buttermaker burnedout minor league baseball player loves drink cant keep hands longsuffering lawyer arranges manage local little league team buttermaker soon finds head ragtag group misfit players unconventional teambuilding exercises offbeat coaching style buttermaker helps hapless bears prepare meet rivals yankees,2.813070658946932,2005-07-22,bad news bears,5.9,5.484796933490655,17.216707939626428,bases loaded coach,113,17.349280243305483,comedy,1,0,0,0,0,0
12689,1,georgia nicolson fourteen lives nosey parents dont understand annoying three year old sister wear beret school would however rather blonde smaller nose boyfriend revolving around hilarious journal entries prepare engulfed world soaring joys bottomless angst teenager,2.813070658946932,2008-07-25,angus thongs perfect snogging,6.4,6.612041034833092,0.0,georgia nicholson mental life,100,16.51854808323958,comedy drama family romance,0,1,0,0,0,0
306745,1,new jersey car mechanic stacie andree police detective girlfriend laurel hester battle secure hesters pension benefits diagnosed terminal illness,2.81295061092758,2015-10-02,freeheld,7.3,6.415096959171596,15.761420707019589,true story love injustice,103,13.259225467094044,romance drama,1,0,0,0,0,0
24248,1,epic account thief barabbas pardoned crimes spared crucifixion pilate offered israelites choice pardon barabbas jesus struggling spirituality barabbas goes many ordeals leading gladiatorial arena tries win freedom confront inner demons ultimately becoming follower man crucified place,2.812770511872613,1961-12-23,barabbas,6.9,4.90527477843843,0.0,man violence whose place christ died,137,0.0,adventure drama history,1,1,0,0,0,0
901,1,soundera silent film tramp falls love beautiful blind flower seller,2.8125303293327293,1931-02-01,city lights,8.3,7.586803535162581,14.22097566607244,true blind love,87,15.2624295409006,comedy romance drama,1,0,0,0,0,0
803279,0,tsukasa middle school student crush transfer student hayato even confessed feelings turned hayato tsukasa hayato classmates high school hayato treats tsukasa friend tsukasa still feelings meanwhile hayato becomes attracted tsukasa,2.8124102164264526,2021-06-04,heart beats,7.3,3.610917912644224,0.0,,104,0.0,romance drama,0,0,1,0,0,0
326215,1,end world flood coming luckily dave son finny couple clumsy nestrians ark built save animals turns nestrians arent allowed sneaking board involuntary help hazel daughter leah two grymps think theyre safe curious kids fall ark finny leah struggle survive flood hungry predators attempt reach top mountain dave hazel must put aside differences turn ark around save kids definitely going smooth sailing,2.8123501545627154,2015-03-26,ooops noah gone,6.3,5.652489180268651,15.60727002719233,one ark animals could go wrong,85,13.552882658748196,animation adventure comedy family,0,1,0,0,0,0
458109,1,evan birch family man esteemed professor distinguished university female student goes missing police detective malloy reason suspicious crucial evidence makes evan prime suspect disappearance,2.812230020011874,2018-04-06,spinning man,5.5,5.973809611869261,15.955576721460544,believe know spin,100,0.0,mystery thriller crime,1,1,0,0,0,0
424121,1,man travels remote island search missing sister kidnapped mysterious religious cult,2.8121098710269883,2018-09-21,apostle,6.1,7.179307969504034,0.0,god cant help,130,0.0,horror mystery thriller drama,1,1,0,0,0,0
45933,0,army doctor eva marini wants join regiment secure equal rights women commanding officer sends boot camp led renzo montagnani unruly soldiers end,2.8121098710269883,1977-09-02,nurse military tour,4.8,3.332204510175204,0.0,,84,0.0,comedy,0,1,0,0,0,0
408648,1,batman nightwing forced team jokers sometimesgirlfriend harley quinn stop global threat brought poison ivy jason woodrue floronic man,2.8119296204782382,2017-08-14,batman harley quinn,6.1,6.302618975744905,15.068273526459642,gotham citys heroes need supervillain fight justice,74,10.573647540450066,adventure action animation sciencefiction comedy,1,0,0,0,0,0
246196,0,zombies arose nuclear outbreak still high numbers group girls lost comrades fighting horny zombies stay alive stop plague,2.811869529741207,2013-03-23,rape zombie lust dead,6.0,3.1780538303479458,0.0,,68,0.0,horror comedy,0,0,1,0,0,0
9696,0,sadomasochistic yakuza enforcer kakihara searches missing boss comes across ichi repressed psychotic killer may able inflict levels pain kakihara dreamed,2.811869529741207,2001-12-22,ichi killer,7.0,6.759255270663693,14.15198993741712,love really hurts,129,11.297638469933798,action crime horror,0,0,1,0,0,0
16288,1,ec comicsinspired weirdness returns three tales first wooden statue native american comes life exact vengeance murderer elderly owners second four teens stranded raft lake blob hungry third hit run woman terrorized hitchhiker accidentally killed,2.8115690218806653,1987-05-01,creepshow,6.2,6.226536669287466,15.068273526459642,curtain goes terror begins,92,16.454567887579532,horror comedy,1,0,0,0,0,0
509874,1,hoping leave criminal lifestyle behind successful art thief teams sexy con woman pull ultimate heist set free,2.81150890947044,2019-07-12,lying stealing,5.9,5.736572297479192,14.914122846632385,good artists create great artists steal,100,0.0,crime comedy drama,1,0,0,0,0,0
416148,0,rocco siffredi pornography mike tyson boxing mick jagger rock ’ n ’ roll living legend mother wanted priest blessing became hardcore performer devoting life one god desire rocco siffredi reveals even sometimes means busting myth true story beginnings career wife children… ultimate revelation change life forever,2.81150890947044,2016-11-30,rocco,5.6,5.049856007249537,0.0,,105,0.0,documentary,0,1,0,0,0,0
939979,1,truck driver forced smuggle illicit cargo save brother deadly prison gang fbi operatives hot trail sallys conscience challenged final package turns teenage girl,2.811448793446496,2022-07-29,paradise highway,6.0,4.74493212836325,0.0,,115,0.0,thriller crime drama,1,1,0,0,0,0
