OriginalTitle,Popularity,weighted_average,score,bag_of_words
Shark Bait,0.002378513864715659,0.22227579472073966,0.09033742620712526,animation family losing everything young fish pi go live family reef meet love life find already unwanted affection bully shark must follow destiny save rid reef menace good nan
Shark Night 3D,0.11190366991893463,0.18031112162021978,0.1392666505994487,thriller horror weekend lake house gulf turn nightmare seven vacationer subjected shark attack terror runs deep
Shark Side of the Moon,0.859969536246566,0.27296728635609036,0.6251686362903757,action sciencefiction thriller horror decade ago unkillable shark moon today team astronaut endure fight life there are shark people on the moon
Shark Tale,0.635766789537924,0.3799408806172857,0.5334364259696687,animation action comedy family small fish whose big aspiration often get trouble meanwhile great white shark surprising secret sea creature would guess he vegetarian lie turn improbable hero becomes outcast two form unlikely friendship behind every little fish is a great white lie
Sharknado 2: The Second One,0.09357855404291571,0.11226664059583769,0.1010537886640845,thriller sciencefiction freak weather system turn deadly fury new york city population iconic site fin save big apple shark happens
Sharknado 3: Oh Hell No!,0.04988154112248644,0.12161769003997636,0.07857600068948241,action tvmovie sciencefiction comedy horror shark take bite east coast hit nan
Sharknado 5: Global Swarming,0.08092662995588484,0.17545921680172816,0.11873966469422217,action comedy sciencefiction tvmovie adventure fin wife travel around world save young son who trapped inside make america bait again
Sharpay's Fabulous Adventure,0.1279158566971319,0.3996561626131121,0.236611979063524,family music talent scout spot dog charity gala set bright light convinced instant fame fortune bag world fortunately also meet peyton handsome student find nearly fascinating find nan
Sharper,0.423879773269914,0.6173693676757894,0.5012756110322641,thriller crime drama small wealthy family new york city get progressively torn apart secret lie theft read between the lies
Shattered,0.20010137311187615,0.3654505687862075,0.2662410513816087,thriller wealthy divorcee life house design montana life change meet sky mysterious young woman draw she will move injured shell love him to death
Shaun of the Dead,0.7151182682109052,0.740693289776925,0.7253482768373132,horror comedy life supremely uneventful life around mother local pub gentle routine dead return life make strenuous attempt snack ordinary a romantic comedy with zombies
Shaun the Sheep Movie,0.12473082146024139,0.608014704029002,0.3180443744877457,family animation comedy adventure take day fun get little action mix farmer caravan steep hill lead big city flock return everyone safely green grass home moving on to pastures new
Shazam!,0.7654203343328521,0.6205732593381104,0.7074815043349554,action comedy fantasy boy given ability become adult superhero time need single magic word just say the word
She Came from the Woods,0.15274825035905204,0.4755417021869368,0.28186563109020596,horror group counselor accidentally decade old evil last night summer camp cruelest summer ever
She Said,0.15815812743906577,0.6582542865345493,0.3581965910772592,drama history  new york time reporter break one important story generation — story launch movement decade silence around subject sexual assault will you go on the record
She Wore a Yellow Ribbon,0.09484533572939835,0.5775684025396126,0.2879345624534841,western th cavalry native everyone worst brittle ordered patrol he also take along wife fort commanding officer niece brittle day away retirement caught eye two young officer company she is taken wearing yellow ribbon hair sign beau cavalry refuse say wearing john fords new and finest picture of the fighting cavalry
She's All That,0.17804087781334887,0.45508013712972906,0.28885658153990096,comedy romance high school envy peer popularity decline sharply cheerleader leaf sleazy star brock desperate revive fading reputation seemingly impossible challenge six week gain trust outcast laney help become school next queen these two opposites attract but everyones trying to keep them apart
She's Out of Control,0.01651706621919935,0.28244314855698516,0.12288749915431368,comedy romance manager show teenage daughter sexy girls go wild boys go crazy and dads go nuts
She's Out of My League,0.444968834906706,0.4996336082903494,0.46683474426016336,romance comedy start dating gorgeous molly insecure airport security agent kirk cannot believe friend family share doubt relationship lasting kirk everything avoid losing molly forever when shes this hot you get one shot
She's the Man,0.40106118103468313,0.5678624137266448,0.4677816741114678,comedy romance viola hastings real jam complication threaten scheme pose twin brother take place new boarding school fall love handsome roommate duke love beautiful fallen enough viola twin return ahead schedule idea sister already campus if you wanna chase your dream sometimes you gotta break the rules
Sheena,0.062184017514389955,0.36229322706959977,0.18222770133647387,action adventure fantasy parent raised mystical witch woman tribe foster mother framed murder political leader newsman forced flee mercenary hired real killer hope assume power ability talk animal knowledge jungle lore give chance high tech weapon mercenary part animal part legend all woman
Shelter,0.01651706621919935,0.7393291967137468,0.3056419184170183,drama romance forced give dream art school work job support sister son life paint surf best friend older brother return home summer suddenly find drawn relationship did not expect the power of being true to yourself
Sherlock Gnomes,0.1728254911900451,0.3357094000796397,0.23797905474588293,animation family fantasy comedy adventure mystery garden gnome recruit renown detective sherlock gnome investigate mysterious disappearance garden ornament theyre on a mission to bring every gnome home
Sherlock Holmes,0.7157945617102481,0.6724039967099942,0.6984383357101465,action adventure crime mystery eccentric consulting detective sherlock doctor battle bring new unravel deadly plot could destroy nothing escapes him
Sherlock Holmes: A Game of Shadows,0.5168786799765273,0.6455741520454019,0.5683568688040772,adventure action crime mystery new criminal mastermind large professor ’ intellectual equal capacity evil lack conscience may give advantage detective the game is afoot
Sherlock: The Abominable Bride,0.25461213487843737,0.8137071343157376,0.4782501346533574,crime drama mystery tvmovie sherlock find holiday special welcome to sherlock 1895
Shimmer Lake,0.07636461124891358,0.36338032665426745,0.19117089741105514,thriller crime drama mystery shot reverse week — a local sheriff quest unlock mystery three criminal bank gone wrong nan
Shiva Baby,0.030535848457911463,0.6405276364599675,0.2745325636587339,comedy drama college student must cover track unexpectedly run sugar daddy parent family friend also attendance nan
Shivers,0.0026282817330358643,0.4799740311581,0.19356658150306152,horror sciencefiction resident suburban apartment building infected strain parasite turn mindless fiend infect sexual contact being terrified is just the beginning
Shocker,0.1367102688887969,0.30493040003499106,0.20399832134727455,horror thriller sent electric chair serial killer us electricity come back dead carry vengeance football player turned police on october 2 at 645 am mass murderer horace pinker was put to death now hes really mad
Shoot 'Em Up,0.27610872654271,0.4775840542837315,0.3566988576391186,action thriller comedy crime man smith woman baby upon protect army gunman just another family man making a living
Shooter,0.7089137650924815,0.6398853395064714,0.6813023948580774,action drama mystery thriller crime top marine sniper bob lee swagger leaf military mission go horribly awry living seclusion back service government official help thwart plot kill president united state ultimately framed attempt swagger becomes target nationwide go run track real killer find exactly eventually seeking revenge powerful corrupt leader free world yesterday was about honor today is about justice
Shooting Stars,0.20417260355252198,0.7666902029197384,0.4291796432994086,drama inspiring origin story basketball superhero revealing childhood friend become high school team country career champion gold medalist leading scorer nan
Short Circuit,0.2701256016809175,0.521556199190023,0.3706978406845597,comedy family sciencefiction lightning bolt robot number lovable machine start think he human escape lab hot trail designer newton hope get number military spunky animal lover mistake robot alien take teaching new guest life earth something wonderful has happened no 5 is alive
Short Circuit 2,0.12122577064267226,0.41971516461805747,0.24062152823282634,comedy family sciencefiction drama robot move city help friend ben toy enterprise criminal want use nefarious purpose the adventures of americas most electric leading man continue
Shortbus,0.30998160580224154,0.46064541191767816,0.3702471282484162,romance drama comedy group new caught milieu converge underground salon infamous blend art music politics carnality loosely inspired various underground gathering took place early gay couple meet young aspiring singer open your mind and everything else
Shot Caller,0.4090045115806631,0.5885247692522988,0.48081261464931735,crime drama thriller prison gangster forced leader gang orchestrate major crime brutal rival gang street southern some criminals are made in prison
Shottas,0.22091417151577808,0.7101123227002559,0.4165934319895692,action adventure crime drama raw urban drama two friend raised dangerous street take way life survive young boy begin life crime eventually moving you begin ruthless climb bottom remain bound loyalty aggressively take control underworld friendship loyalty  greed
Show Dogs,0.005326798020601098,0.4262976719468914,0.17371514759111722,adventure crime family comedy solitary police dog ordered go undercover show dog prestigious dog show along human partner avert disaster happening unleashed and undercover
Showdown in Little Tokyo,0.2433771039240047,0.4807817866319728,0.33833897700719195,action kenner police officer assigned little section kenner is not touch root despite difference men excel martial art utilize formidable skill go vicious drug dealer tie past ones a warrior ones a wise guy theyre two la cops going after a gang of drug lords feet first
Showgirls,0.5176890230834332,0.2856989273066586,0.42489298477272336,drama young drifter la become dancer catch eye main attraction stage show brink realizing dream bump grind way top room one starlet marquee either take fall leave your inhibitions at the door the show is about to begin
Showroom,0.15505085683885644,0.38803608707443926,0.24824494893308957,drama thriller ambitious agent colleague us body sell unit scheme table turn begin face punishment one one nan
Showtime,0.07661905975200356,0.2893367917927572,0.161706152568305,action comedy spoof buddy cop movie two different cop forced team new reality based cop show lights camera aggravation
Shrek the Third,0.9459510729763918,0.45041730051883233,0.7477375639933681,fantasy adventure animation comedy family king far far away become king queen however want return cozy swamp live peace quiet find another heir throne bring back rule kingdom he’s in for the royal treatment
Shriek If You Know What I Did Last Friday the Thirteenth,0.3994545225657584,0.1590284747418429,0.3032841034361922,comedy horror parody masked serial killer menace town bulimia fall various sharp object television personality soon scene body count former mall security guard doughy show protect teenage population he clearly much help murderer pick even hapless numerous scary movie nan
Shrooms,0.024411906186595056,0.18971256659387725,0.09053217034950795,horror mystery group teen come visit friend take trip search local fabled magic mushroom start taking hold panicked friend ghostly creature determine whether reality hallucination get ready to get wasted
Shut In,0.18469951029950904,0.5776571189453588,0.34188255375784893,thriller horror drama young single mother captive along two child violent ex must plot escape it is late the will to live is found within
Shut In,0.18469951029950904,0.5776571189453588,0.34188255375784893,drama thriller widowed child psychologist life isolated existence rural new caught deadly winter storm must find way rescue young boy forever some fears cant be shut out
Shut In,0.09138995730657551,0.2536345974769656,0.15628781337473155,thriller horror drama young single mother captive along two child violent ex must plot escape it is late the will to live is found within
Shut In,0.09138995730657551,0.2536345974769656,0.15628781337473155,drama thriller widowed child psychologist life isolated existence rural new caught deadly winter storm must find way rescue young boy forever some fears cant be shut out
Shutter,0.14674117037802525,0.2944412064598887,0.20582118481077064,horror mystery thriller newly married couple disturbing ghostly image photograph develop tragic accident manifestation may connected investigate learn mystery better left unsolved the most terrifying images are the ones that are real
Shutter Island,0.8422481831194986,0.930462813818711,0.8775340353991835,drama thriller mystery world war marshal disappearance patient hospital criminally insane effort troubling vision mysterious doctor some places never let you go
Siberia,0.2973243193044559,0.13805072902330817,0.2336148831919968,crime romance thriller diamond trader travel saint arrange sale business partner left hotel gone small village also head try find this was not the plan
Sibyl,0.4965219804907641,0.34527020299316513,0.4360212694917245,drama comedy sibyl jaded psychotherapist return first passion writing patient actress prof source inspiration far tempting fascinated almost point obsession sibyl becomes involved ’ s tumultuous life reviving volatile memory bring face face past nan
Sicario,0.05802620296840599,0.4926663041006343,0.23188224342129732,drama living marginal world neighborhood full drug assault tired poverty family hell forced resort violence think way misery world crime participate assault get money regain dignity nan
Sicario: Day of the Soldado,0.9669956946723743,0.5914155783936503,0.8167636481608848,action crime thriller agent graver team operative prevent drug cartel smuggling terrorist across united state border no rules this time
Sick,0.47990764527871876,0.4650279383465472,0.47395576250585014,horror thriller midst pandemic college student parker best friend decide family lake house alone — think youre not safe inside
Sick Girl,0.6662192769083177,0.48762441403974677,0.5947813317608893,comedy wren pepper feel friend slipping away let loose little white lie snowball colossal event its just one little lie what could go wrong
Sidekicks,0.01797572773307965,0.2713561211864839,0.11932788511444135,action adventure drama family otherwise boy fantasy pal martial art movie hero a dreamer and a champion an unbeatable teamuntil his hero stepped out of his fantasies to fight at his side
Sideways,0.06708755986378212,0.6310112496658675,0.29265703578461627,comedy drama romance two men embark spiritual journey wine country one unpublished novelist suffering depression day away walking aisle in search of wine in search of women in search of themselves
Sierra Burgess Is a Loser,0.003916931031024973,0.4532363778297408,0.1836447097505113,comedy drama romance case mistaken identity result unexpected romance popular girl high school biggest loser must come together win crush just be you
Significant Other,0.23993943579045185,0.3922902055094619,0.3008797436780559,sciencefiction thriller horror mystery ruth harry decide take romantic trip pacific northwest amongst beautiful scenery ruth make unexpected discovery set strange frightening new path couple are not alone wood might come come do you really know the one you love
Signs,0.5320258003319038,0.5464512559298087,0.5377959825710659,drama thriller sciencefiction mystery family living farm find mysterious crop circle field something frightening come its not like they didnt warn us
Siklo,0.09114230531468026,0.5436949780737024,0.27216337441828914,drama thriller pastor mistress delivery rider get engaged steamy affair secret revealed face consequence nan
Silent Hill,0.5416576343265751,0.49928368960895275,0.5247080564395261,horror mystery rose desperate mother take adopted daughter town silent hill attempt cure ailment violent car crash rose begin desperate search get back center twisted reality town terrible secret grotesquely deformed creature townspeople stuck permanent purgatory rose begin uncover truth behind apocalyptic disaster burned town year once you enter silent hill there is no turning back
Silent Hill: Revelation 3D,0.5244808023607319,0.2809638622249535,0.42707402630642055,thriller horror mystery heather mason father run always one step ahead dangerous force does not fully understand eve th birthday plagued horrific nightmare disappearance father heather she is think revelation lead demonic world trap forever this halloween prepare for a 3d ride through hell
Silent Night,0.021806357103161478,0.42214205057198084,0.18194063449068923,comedy sciencefiction horror boy art ready welcome friend family promise perfect gathering perfect except one thing everyone going die surviving christmas just got a little harder
Silip Sa Apoy,0.4943120805271686,0.4353282817107553,0.4707185610006033,drama thriller take peek life unhappy housewife find passionate love neighbor affair closer fire nan
Silk Road,0.02720403864551546,0.4830988582352065,0.2095619664813919,crime thriller philosophical ross silk road dark net sell drug agent rick go undercover bring a mastermind is a terrible thing to waste
Silver Bullet,0.20509235711233886,0.5003842122592856,0.32320909917111756,horror small city mill series sadistic murder population fear work maniac search mysterious hairy creature strange appearance month people lock night there one boy who still outside he barbecue it started in may in a small town and every month after that whenever the moon was full it came back
Silver Linings Playbook,0.4897118506891569,0.6465918032386626,0.5524638317089592,drama comedy romance spending eight month mental institution former teacher move back parent try reconcile watch for the signs
Silverado,0.1849677486725867,0.602735401048812,0.3520748096230768,western action four unwitting hero cross path journey sleepy town little know town family friend reside taken corrupt sheriff murderous posse sharpshooting foursome save day first break jail learn real friend four strangers become friends four friends become heros on the road to
Silverton Siege,0.2004490457468009,0.48425859886438216,0.3139728669938334,action crime drama sabotage mission trio freedom fighter end tense bank hostage situation based true story freedom is a fight
Simulant,0.5466870314686367,0.4161423126652273,0.4944691439472729,sciencefiction thriller attempt replace newly deceased husband android simulant although like human every way feel love try win back time government agent chasing become “ conscious ” could potentially threat humankind nan
Sin City,0.42489814159429984,0.716210828397335,0.5414232163155139,thriller action crime welcome sin city town tough corrupt brokenhearted call dark … call home — crooked cop sexy dame desperate vigilante seeking revenge lust redemption little universe unlikely reluctant hero still trying right thing city refuse care walk down the right back alley in sin city and you can find anything
Sin City: A Dame to Kill For,0.607443604266036,0.476181572530066,0.554938791571648,crime action thriller sin city citizen cross path inhabitant there is no justice without sin
Sin nombre,0.22737585896046109,0.7252783956468942,0.42653687363503434,drama action thriller crime teen hunger better life chance one come father emigrate enter united state life pair train the greatest sin of all is risking nothing
Sinbad: Legend of the Seven Seas,0.9808095190768029,0.5886292739664039,0.8239374210326433,family animation adventure comedy fantasy action sailor legend framed goddess theft book peace must travel realm end world retrieve save life childhood friend prince from the studio that brought you shrek
Sing,0.8796671102866422,0.6437144611399828,0.7852860506279784,animation comedy family music koala buster recruit best friend help drum business theater hosting singing competition auditions begin 2016
Sing Street,0.08598693143779657,0.8134174275078538,0.3769591298658195,comedy romance drama music boy growing escape strained family life starting band impress mysterious girl like boy meets girl girl unimpressed boy starts band
Singin' in the Rain,0.2892371760544292,0.8879119292176116,0.5287070773197022,comedy romance silent film production company cast make difficult transition sound what a glorious feeling
Single All the Way,0.024851617062858322,0.5006896478392067,0.21518682937339767,romance comedy desperate avoid family ’ s judgment perpetual single status peter best friend nick join holiday pretend they are relationship peter ’ s mother set blind date handsome trainer plan go awry peter and nick are just friends peters family knows better
Singles,0.05817658565065997,0.4619885193095046,0.21970135911419783,comedy drama romance romantic comedy six young people live apartment building whose life revolve around city music scene interrelated story character progress single scene intriguing often funny fanatic dream like pearl jam love is a game easy to start hard to finish
Sinister,0.8404762502325573,0.5936304372702708,0.7417379250476427,horror thriller mystery writer slump not best seller year becoming increasingly desperate hit existence snuff film showing death family vow solve mystery move family victim home get work however old film footage clue hint presence supernatural force living house may fatal once you see him nothing can save you
Sinister 2,0.42015523143544975,0.3656985419522494,0.39837255564216956,horror young mother twin son move rural house that is marked death some things you cant unsee
Siren,0.11217612884228823,0.4073281496750343,0.23023693717538665,horror bachelor party becomes savage fight survival groomsman unwittingly unleash fabled predator upon festivity no man can resist her all men should
Sister Act,0.3489580510577863,0.5680688644809906,0.436602376427068,music comedy singer witness mob murder cop stash nunnery protect mob mother superior trust take step limit influence nun eventually singer rescue failing choir begin helping community project get interview — and identification mob no booze no sex no drugs no way
Sister Act 2: Back in the Habit,0.29029456996638636,0.47766723374301323,0.3652436354770371,music comedy van nun habit help catholic school mother superior trying reach class full uninterested student was not bad enough sister discover school due closed unscrupulous chief local authority nan
Sisters,0.1673443965623045,0.36980036486506584,0.24832678388340904,comedy two disconnected sister clean childhood bedroom parent sell family home big sisters dont always know best
Sitting in Bars with Cake,0.7180204022731995,0.6110335002540732,0.675225641465549,romance comedy drama extrovert corinne jane shy talented baker commit year cake bar help meet people build confidence corinne diagnosis pair face challenge unlike anything they have experienced there’s no recipe for the perfect friendship
Six Days Seven Nights,0.24727193706895778,0.39128514430230865,0.3048772199622981,comedy action adventure romance south pacific island magazine editor robin vacation getaway frank martin emergency work assignment neighboring robin hire cantankerous pilot flown island sea plane flying powerful storm force make emergency landing nearby deserted island dissimilar pair avoid first they are forced team escape island pirate want head after this week in paradise they’re going to need a vacation
Sixteen Candles,0.21603830458352347,0.5664732764473643,0.3562122933290598,comedy romance teenage girl deal parent forgetting birthday crush high school heartthrob when youre just sixteen anything can happen
Skin,0.3760092807250601,0.5979146064335636,0.46477141100846153,drama destitute young man raised racist notorious among white turn back hatred violence transform life help black activist woman love nan
Skin Trade,0.14498058439493966,0.42611499726310953,0.2574343495422076,thriller action drama family gangster international interest detective nick go se team detective get revenge destroy syndicate human network two cops one mission no mercy
Skinamarink,0.6444240672417145,0.3578382533924147,0.5297897417019946,horror mystery two child wake middle night find father missing window door home in this house
Skiptrace,0.24361800204651796,0.3366560021756988,0.2808332020981903,action comedy thriller mystery detective hong team gambler battle notorious criminal ready set panic
Skjelvet,0.7497276321358128,0.5620090332858032,0.674640192595809,action drama thriller geologist race time save wife two child devastating earthquake strike the wave was only the beginning
Sky Captain and the World of Tomorrow,0.007929609689387274,0.370993543673368,0.15315518328297956,mystery action thriller sciencefiction adventure gigantic robot attack new york city sky captain us private air force fight reporter investigating recent disappearance prominent scientist global robot attack missing men sky captain decide work together fly pursuit mysterious mastermind behind robot who will save us
Sky High,0.5259981705568777,0.4323072778395334,0.48852181346994,adventure comedy family world commonly known accepted young stronghold son commander try find balance normal extraordinary saving the world one homework assignment at a time
Skyfall,0.7284213744490693,0.6731266473626776,0.7063034836145126,action adventure thriller bond latest assignment go gravely wrong agent around world exposed mi headquarters face challenge authority position new chairman intelligence security committee bond field agent eve locate mastermind behind attack think on your sins
Skyggen i mit øje,0.29540501579989553,0.7578202183265157,0.48037109681054363,war drama history  march st royal air force mission bomb headquarters raid fatal consequence bomber accidentally targeted school people child nan
Skyline,0.4317086445013769,0.17117813876137733,0.3274964422053771,sciencefiction adventure action thriller strange light descend city people drawn outside like moth flame extraterrestrial force swallow entire human population face earth band survivor must fight life world around dont look up
Skylines,0.39626740736451493,0.31995556420991633,0.36574267010267547,sciencefiction action virus turn friendly alien hybrid human captain rose must lead team elite mercenary mission alien world order save what is left humanity to save our world she must invade theirs
Skyscraper,0.5766545065772968,0.4521880140444745,0.5268679095641678,action thriller framed run former agent must save family blazing fire world building dont look down
Slap Shot,0.08901495096780443,0.5777878023440741,0.2845240915183123,comedy drama build attendance game management struggling hockey team sign brother three player whose job demolish opposition slap shot out slaps out swears out laughs
Slaughterhouse Rulez,0.25224660261582055,0.323257861314707,0.28065110609537514,action comedy fantasy horror illustrious boarding school becomes bloody battleground mysterious sinkhole nearby site unspeakable horror bloodius hellius maximus
Slave Girls from Beyond Infinity,0.03439742231371201,0.24826568732149745,0.11994472831682619,action adventure sciencefiction lovely resourceful escape space crash land nearby world guy tight pant zed dangerous game zed turn girl another guest loose jungle preserve serve prey mad hunt armed knife wit girl must battle way across jungle hidden arm cache zed catch kill big movie big production big girls
Sleepaway Camp,0.10280071084554265,0.4594996117652186,0.24548027121341304,horror slightly disturbed painfully shy baker sent away summer camp cousin long arrival thing start go horribly wrong anyone sinister honorable intention …you wont be coming home
Sleepers,0.4904103210052524,0.7526280816356845,0.5952974252574252,crime drama thriller two gangster seek revenge state jail worker stay youth prison sexually sensational court hearing take place charge crime four friends have made a mistake that will change their lives forever
Sleeping Beauties,0.2638699033054215,0.284044858097654,0.2719398852223145,fantasy comedy curse year sleeping beauty marvel wonder new century fall love famous architect working restore castle lived find enemy plotting giving long sexual desire beauty cannot resist lustful advance men woman year she is ready explore everything everyone an erotic fairytale
Sleeping Beauty,0.7856723211291012,0.5933965266986925,0.7087620033569377,fantasy animation romance family beautiful princess born faraway kingdom terrible curse prick finger spindle spinning wheel fall deep sleep true love first kiss determined protect parent ask three fairy raise evil maleficent determined seal princess fate awaken to a world of wonders
Sleeping Beauty,0.7856723211291012,0.5933965266986925,0.7087620033569377,drama romance erotic lucy young university student drawn mysterious hidden world beauty desire awaken to a world of wonders
Sleeping Beauty,0.34898011340611923,0.25680920195202583,0.3121117488244819,fantasy animation romance family beautiful princess born faraway kingdom terrible curse prick finger spindle spinning wheel fall deep sleep true love first kiss determined protect parent ask three fairy raise evil maleficent determined seal princess fate awaken to a world of wonders
Sleeping Beauty,0.34898011340611923,0.25680920195202583,0.3121117488244819,drama romance erotic lucy young university student drawn mysterious hidden world beauty desire awaken to a world of wonders
Sleeping with the Enemy,0.21533415579195192,0.5000218518310939,0.3292092342076087,drama crime thriller young woman fake death attempt escape nightmarish marriage impossible elude husband selfdefense is not murder
Sleepless in Seattle,0.21606645164502658,0.5444331290185835,0.34741312259444934,comedy drama romance sam wife left bring son alone move make new start eve ring radio wish find new wife dad meanwhile journalist reed doubt relationship listening what if someone you never met someone you never saw someone you never knew was the only someone for you
Sleepover,0.12732007688505953,0.40113453156588097,0.23684585875738812,family comedy first year high school loom ahead best friend one last summer little know they are embark adventure lifetime desperate she would status take part nightlong scavenger hunt pit popular everything sun go taking father car sneaking the rules are set the game is on
Sleepwalkers,0.22610620823751204,0.4205095502800007,0.3038675450545075,horror fantasy thriller mother mary last dying breed whose need world sleepwalker able stay alive feeding innocent roam earth discovery searching next victim search take sleepy little town travis beautiful become unwilling pawn nightmarish fight survival the first stephen king story written expressly for the scream
Sleepy Hollow,0.7090962547686808,0.6663027739442762,0.6919788624389189,drama fantasy thriller mystery horror new york detective crane sent sleepy hollow investigate series mysterious death victim found local believe culprit none legendary headless horseman heads will roll
Sliding Doors,0.009904404925736854,0.5214508857961118,0.21452299727388682,comedy drama fantasy romance publicist effortlessly slide parallel show catch train back apartment love romantic entanglement deception trust friendship comedy come focus two story shift back forth overlap surprisingly converge what if one split second sent your life in two completely different directions
Sling Blade,0.0710303180641989,0.7069102505983382,0.32538229107785466,drama mentally disabled man custody state mental hospital since age killing mother lover although thoroughly fit outside world a simple man a difficult choice
Slither,0.3209138232776041,0.49981666330049057,0.3924749592867587,horror sciencefiction comedy small town taken alien plague turning resident zombie form mutant monster horror has a new face
Sliver,0.38056727089209463,0.27568056357861037,0.3386125879667009,drama thriller woman move apartment previous tenant life ended mysteriously fell balcony you like to watch dont you
SlugTerra: Return of the Elementals,0.17233779532580185,0.5779577599777115,0.3345857811865657,family animation adventure new member gang protector eastern cavern master art slug fu even power five slinger gang find head race across cavern search legendary elemental slug five ancient slug great power slug found today wrong hand could bring brink destruction evil alliance start hunting friend — old new — take pursuit threat world ever faced nan
Slumber,0.17659042812897296,0.2699789881742194,0.21394585214707154,horror sleep doctor try protect family demon feed people nightmare nan
Slumberland,0.5154332852420953,0.6865100244656177,0.5838639809315043,family fantasy young girl secret map dreamworld slumberland help eccentric outlaw traverse dream nightmare hope able see late father every adventure begins with a dream
Slumdog Millionaire,0.46092374642146416,0.7925292249166627,0.5935659378195435,drama romance life accused cheating version want millionaire what does it take to find a lost love
Small Soldiers,0.2804283495681641,0.4996333395041095,0.36811034554254224,comedy adventure fantasy sciencefiction action missile technology used enhance toy action figure toy soon begin take battle seriously big movie
Smallfoot,0.20909815119410902,0.5652339745653854,0.35155248054261956,family animation adventure fantasy bright young find something thought did not exist — a human news “ ” throw simple community uproar else might big world beyond snowy village theres been a big mythunderstanding
Smaragdgrün,0.06020270612715639,0.604709416209106,0.27800539015993625,fantasy action emerald green stunning conclusion ruby red trilogy sapphire blue left reaching new height intrigue romance finally secret society fate nan
Smile,0.8810002842344653,0.5447094287414784,0.7464839420372706,horror mystery thriller bizarre traumatic incident patient rose cotter start frightening occurrence cannot explain overwhelming terror begin taking life rose must confront troubling past order survive escape new reality once you see it it’s too late
Smokey and the Bandit,0.009781189370754007,0.6028361512616613,0.24700317412711695,action adventure comedy race car driver try transport illegal beer shipment hour reluctant way what we have here is a total lack of respect for the law
Smokey and the Bandit II,0.10714785057597087,0.3317913497074403,0.19700525022855864,action comedy bandit go another run transporting elephant sheriff justice tail the bandit is back and better than ever
Smokin' Aces,0.243805293758951,0.49977499696733974,0.3461931750423065,action comedy crime thriller la buddy turn state evidence testify mob whole lot people would like make sure he longer breathing nobody gets away clean
Smokin' Aces 2: Assassins' Ball,0.02164560854767994,0.2951315829127559,0.13103999829371032,action comedy walter weed unassuming desk jockey bureau plot assassinate team degenerate psychotic assassin mystery man leuco win huge bounty resourceful beauty unique method killing prey psychopath deadly master disguise prepare for murder mayhem  madness
Smurfs: The Lost Village,0.4492448182788278,0.4564211692709996,0.4521153586756965,family adventure animation comedy fully animated take mysterious map set friend brainy clumsy hefty exciting race forbidden forest leading discovery biggest secret history nan
Snag,0.648848211619075,0.4153729730532749,0.555458116192755,action crime thriller lone wolf quiet existence woman thought dead alive captive ruthless gangster take dangerous criminal organization must seek ally storm world violence rescue love life gritty modern day violent love hurts now  then
Snake Eyes,0.20001442033175176,0.4136194540258802,0.2854564338094031,thriller crime mystery bet shady homicide cop rick witness murder boxing match lifelong friend naval intelligence agent dunne uncover conspiracy behind killing every turn make increasingly shocking discovery even cannot turn blind eye believe everything except your eyes
Snakes on a Plane,0.24918249010946414,0.25757395659710136,0.252539076704519,action crime thriller adventure search murderer kim must fly la testify hearing kim agent flight unexpected visitor sit back relax enjoy the fright
Snatch,0.5341355535293002,0.8142941952561791,0.6461990102200518,crime comedy unscrupulous boxing promoter violent bookmaker gangster incompetent amateur robber supposedly jeweler fight track priceless stolen diamond stealin stones and breakin bones
Snatched,0.12266389543880751,0.2714643959241321,0.18218409563293736,action comedy dump spontaneous woman accompany vacation two different woman trapped wild journey bond mother daughter tested attempt navigate jungle escape mess with me mess with my mother
Sneakers,0.6043988733790508,0.5837619394590718,0.5961440998110592,comedy crime drama shadowy you intelligence agent blackmail reformed computer hacker eccentric team security expert stealing black box genius uncover bigger conspiracy sneaker must save world economy box blackmailer we could tell you what its about but then of course wed have to kill you
Sniper,0.2433771039240047,0.44193299340843506,0.32279945971777685,action drama thriller tough guy you soldier working jungle job seek rebel remove sniper skill notorious losing partner mission time he crack marksman miller one shot one kill no exceptions
Sniper 2,0.10432269781148684,0.3099438820105602,0.18657117149111618,action former marine sniper back mission take rogue general accused running stealth operation ethnic cleansing mission area known man land hes good at killing and even better at staying alive
Sniper: Assassin's End,0.44175832761786404,0.4471767892439411,0.44392571226829486,action special sniper chad collins primary suspect murder foreign dignitary eve trade agreement united state narrowly death may dark operative working within government partner person trust father legendary sniper run mercenary assassin sniper skill rival legendary sharpshooter nan
Sniper: Ghost Shooter,0.3482736754680338,0.48249673166736073,0.4019628979477646,action drama war elite sniper miller fighting extremist middle east colonel give new mission protect gas pipeline republic western extremist eager make political statement skirmish enemy lead you sniper ghost shooter lock exact location security breach suspected finger pointed battle line drawn leading explosive climax nan
Sniper: Reloaded,0.06645850947161747,0.3929618253727756,0.19705983583208073,war action thriller drama marine son you marine corp sniper must turn father former billy track kill mysterious sniper kill next target deep in the congo marine peace keeper killer
Sniper: Rogue Mission,0.526779166866425,0.5184750002475149,0.5234575002188611,action thriller mystery crooked federal agent involved human sex ring sniper rookie go rogue teaming former ally homeland security agent zero assassin lady death uncover corrupt agent take criminal organization honor over orders
