Id,OriginalLanguage,OriginalTitle,Overview,Popularity,ReleaseDate,Title,VoteAverage,VoteCount,Budget,TagLine,RunTime,Revenue,Genres,North America,Europe,Asia,Oceania,South America,"Africa "
59436,1,Midnight in Paris,A romantic comedy about a family traveling to the French capital for business. The party includes a young engaged couple forced to confront the illusion that a life different from their own is better.,3.0653049769059515,2011-05-11,Midnight in Paris,7.5,8.832149906002899,16.64872390202049,,94,18.833579613065826,"Fantasy, Comedy, Romance",1,1,0,0,0,0
450001,0,葉問外傳：張天志,"Following his defeat by Master Ip, Cheung Tin Chi tries to make a life with his young son in Hong Kong, waiting tables at a bar that caters to expats. But it's not long before the mix of foreigners, money, and triad leaders draw him once again to the fight.",3.064978446290805,2018-12-20,Master Z: Ip Man Legacy,6.4,6.16541785423142,0.0,,107,16.8989170679347,"Action, Crime, Drama",0,0,1,0,0,0
8859,1,"Dude, Where's My Car?",Two stoners wake up after a night of partying and cannot remember where they parked their car.,3.0649317903549953,2000-12-15,"Dude, Where's My Car?",5.5,7.446585099157725,16.38045991542581,"After a night they can't remember, comes a day they'll never forget.",83,18.108442597255095,"Comedy, ScienceFiction",1,0,0,0,0,0
1128568,0,Merve Kült,"Merve chose the bohemian life, but it didn't choose her back. Faced with eviction, she starts a new job and stumbles into a spicy setup with her boss.",3.0648851322423076,2023-06-09,You Do You,6.4,4.454347296253507,0.0,,99,0.0,"Comedy, Romance",0,0,1,0,0,0
429471,1,Captive State,"Nearly a decade after occupation by an extraterrestrial force, the lives of a Chicago neighborhood on both sides of the conflict are explored. In a working-class Chicago neighborhood occupied by an alien force for nine years, increased surveillance and the restriction of civil rights have given rise to an authoritarian system -- and dissent among the populace.",3.0644651112350827,2019-03-15,Captive State,5.6,6.953684210870537,17.034386382832476,"10 years ago, they took our planet. Today, we take it back!",110,15.991240323734429,"ScienceFiction, Action, Horror, Thriller",1,0,0,0,0,0
779019,0,グリザイア：ファントムトリガー THE ANIMATION スターゲイザー,"While Rena and Maki recover from their injuries, the other SORD members jet off overseas for a school trip. Within moments of their arrival, though, the Mihama gang are pulled into a manhunt for a SORD deserter, assisted by student Sylvia and Velvet of St. Aile's International School. Tohka's the star of the show this time round, but she's wrestling with her own issues - old memories of her parents, and a promise to a friend that she wasn't able to keep...",3.0641383062180516,2020-11-27,Grisaia: Phantom Trigger The Animation - Stargazer,6.3,3.58351893845611,0.0,,59,0.0,"Animation, Action",0,0,1,0,0,0
508586,0,젊은장모,A young mother-in-law falls in love with her daughter's boyfriend.,3.0641383062180516,2018-03-09,Young Mother-in-Law,6.8,0.6931471805599453,0.0,,81,0.0,Romance,0,0,0,0,0,0
505600,1,Booksmart,"Two academic teenage superstars realize, on the eve of their high school graduation, that they should have worked less and played more. Determined to never fall short of their peers, the girls set out on a mission to cram four years of fun into one night.",3.0640916110673344,2019-05-24,Booksmart,7.1,7.784473235736469,15.60727002719233,Getting straight A's. Giving zero F's.,102,17.028329235296805,Comedy,1,0,0,0,0,0
9589,0,Christiane F. - Wir Kinder vom Bahnhof Zoo,"This movie portrays the drug scene in Berlin in the 70s, following tape recordings of Christiane F. 14 years old Christiane lives with her mother and little sister in a typical multi-storey apartment building in Berlin. She's fascinated by the 'Sound', a new disco with most modern equipment. Although she's legally too young, she asks a friend to take her. There she meets Detlef, who's in a clique where everybody's on drugs. Step by step she gets drawn deeper into the scene.",3.0639982142240796,1981-04-02,Christiane F.,7.3,7.099201743553092,0.0,The image of a generation.,131,0.0,Drama,0,1,0,0,0,0
260234,1,"Monster High: Frights, Camera, Action!","When Draculaura is led to believe she's the rightful heir to the vampire throne, she and her best ghoulfriends are whisked away to Transylvania for a royal coronation to die for. But they soon discover the hunt for the queen is not over yet. The Ghouls must locate an ancient artifact known as the Vampire's Heart in order to discover the identity of the true Vampire Queen. It's a fangtastic adventure that will lead them from the Tower of Londoom, to a haunted river boat in New Goreleans and finally to the glamorous boo-vie lots of Hauntlywood. Could this be the moment when Draculara finally receives her vampire powers and discovers screams really can come true?",3.0639515125311347,2014-03-25,"Monster High: Frights, Camera, Action!",7.3,4.74493212836325,0.0,Fabulously freaky!,72,0.0,"Family, Animation, Fantasy",1,0,0,0,0,0
75948,0,白蛇传说,The Sorcerer and the White Snake is an ancient Chinese fable about a woman demon who falls in love with a mortal is brought to life through the latest advances in CGI and action techniques.,3.063764683945818,2011-09-27,The Sorcerer and the White Snake,6.4,5.420534999272286,0.0,,100,0.0,"Action, Fantasy",0,0,1,0,0,0
2605,1,Short Circuit,"After a lightning bolt zaps a robot named Number 5, the lovable machine starts to think he's human and escapes the lab. Hot on his trail is his designer, Newton, who hopes to get to Number 5 before the military does. In the meantime, a spunky animal lover mistakes the robot for an alien and takes him in, teaching her new guest about life on Earth.",3.0637179713450853,1986-05-09,Short Circuit,6.6,7.19668657083435,16.11809565095832,Something wonderful has happened... No. 5 is alive!,98,17.52168363661458,"Comedy, Family, ScienceFiction",1,0,0,0,0,0
369885,1,Allied,"In 1942, an intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",3.0636712565621838,2016-11-17,Allied,6.8,8.357493812658563,18.258161814454592,The enemy is listening.,124,18.598994471785176,"Action, Drama, War, Romance, Thriller",1,1,1,0,0,0
22537,0,犬夜叉 鏡の中の夢幻城,"With their most formidable foe vanquished, Inuyasha and his comrades begin returning to their everyday lives. But their peace is fleeting as another adversary emerges: Kaguya, the self-proclaimed princess from the Moon of Legend, hatches a plot to plunge the world into an eternal night of the full moon. Inuyasha, Kagome, Miroku, Sango and Shippou must reunite to confront the new menace.",3.063531099118426,2002-12-22,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,7.7,4.90527477843843,0.0,,100,0.0,"Action, Animation, Adventure, Fantasy",0,0,1,0,0,0
9994,1,The Great Mouse Detective,"When the diabolical Professor Ratigan kidnaps London's master toymaker, the brilliant master of disguise Basil of Baker Street and his trusted sidekick Dawson try to elude the ultimate trap and foil the perfect crime.",3.0634843756048094,1986-07-02,The Great Mouse Detective,7.0,7.316548177182976,16.454567887579532,London's crime-fighting ace on his most baffling case!,74,17.469424532563004,"Animation, Family, Adventure, Mystery",1,0,0,0,0,0
11395,1,The Santa Clause,"On Christmas Eve, divorced dad Scott Calvin and his son discover Santa Claus has fallen off their roof. When Scott takes the reins of the magical sleigh, he finds he is now the new Santa, and must convince a world of disbelievers, including himself.",3.0632039886690037,1994-11-11,The Santa Clause,6.4,7.516977224604321,16.90655301132259,What if your dad was Santa Claus?,97,19.06165717685416,"Fantasy, Drama, Comedy, Family",1,0,0,0,0,0
2069,1,The Whole Nine Yards,"After a mobster agrees to cooperate with an FBI investigation in order to stay out of prison, he's relocated by the authorities to a life of suburban anonymity as part of a witness protection program. It's not long before a couple of his new neighbours figure out his true identity and come knocking to see if he'd be up for one more hit—suburban style.",3.0631572498687802,2000-02-18,The Whole Nine Yards,6.4,7.436617265234227,17.53637305793126,"In the heart of suburbia, a hit man with heart has just moved in.",98,18.48244966140099,"Comedy, Crime",1,0,0,0,0,0
830,1,Forbidden Planet,"Starship C57D travels to planet Altair 4 in search of the crew of spaceship ""Bellerophon,"" a scientific expedition that has been missing for 20 years, only to find themselves unwelcome by the expedition's lone survivor and warned of destruction by an invisible force if they don't turn back immediately.",3.063063765714276,1956-03-23,Forbidden Planet,7.3,6.725033642166843,14.457364444136669,"Earthmen on a fabulous, peril-journey into outer space!",98,14.994165554305921,"ScienceFiction, Adventure",1,0,0,0,0,0
860159,1,Crush,"When an aspiring young artist is forced to join her high school track team, she uses it as an opportunity to pursue the girl she's been harboring a long-time crush on. But she soon finds herself falling for an unexpected teammate and discovers what real love feels like.",3.062970272819668,2022-04-29,Crush,7.5,5.8998973535824915,0.0,Love is messy AF.,92,0.0,"Comedy, Romance",1,0,0,0,0,0
10135,1,Road House,"The Double Deuce is the meanest, loudest and rowdiest bar south of the Mason-Dixon Line, and Dalton has been hired to clean it up. He might not look like much, but the Ph.D.-educated bouncer proves he's more than capable -- busting the heads of troublemakers and turning the roadhouse into a jumping hot-spot. But Dalton's romance with the gorgeous Dr. Clay puts him on the bad side of cutthroat local big shot Brad Wesley.",3.062689741678872,1989-05-19,Road House,6.6,6.878326468291325,16.523560759066484,"Dalton lives like a loner, fights like a professional. And loves like there's no tomorrow.",114,17.218374150725424,"Action, Thriller",1,0,0,0,0,0
10616,0,殺手之王,"Financially troubled, a newbie hitman reluctantly takes the job of finding the plotted killer of a Japanese tycoon.",3.062642978836618,1998-04-03,Contract Killer,7.0,5.170483995038151,0.0,An army of one... for hire.,103,0.0,"Action, Comedy, Thriller",0,0,1,0,0,0
440597,1,Wish Upon,"A teenage girl discovers a box with magical powers, but those powers comes with a deadly price.",3.0619880693310564,2017-07-07,Wish Upon,5.6,7.110696122978827,16.300417207752275,Be careful what you wish for,90,16.47587533444754,"Horror, Thriller, Fantasy",1,0,0,0,0,0
926008,1,The Beanie Bubble,Ty was a frustrated toy salesman until his collaboration with three women turned his stuffed animals into a defining ’90s trend. This behind-the-scenes look at history’s biggest toy craze is a wild story about what—and who—is valued in this world.,3.0618944758076596,2023-07-21,The Beanie Bubble,6.8,4.3694478524670215,0.0,The crazy behind the craze.,110,0.0,"Comedy, Drama",1,0,0,0,0,0
9281,1,Witness,"A sheltered Amish child is the sole witness of a brutal murder in a restroom at a Philadelphia train station, and he must be protected.  The assignment falls to a taciturn detective who goes undercover in a Pennsylvania Dutch community. On the farm, he slowly assimilates despite his urban grit and forges a romantic bond with the child's beautiful mother.",3.0615668294755376,1985-02-08,Witness,7.1,7.298445101508147,16.300417207752275,A big city cop. A small country boy. They have nothing in common... but a murder.,112,18.0453615424053,"Crime, Drama, Romance, Thriller",1,0,0,0,0,0
335866,1,Circle,"In a massive, mysterious chamber, fifty strangers awaken to find themselves trapped with no memory of how they got there.  Organized in an inward-facing circle and unable to move, they quickly learn that every two minutes, one of them must die…executed by a strange device in the center of the room.",3.061520014091994,2015-05-28,Circle,6.0,7.497207223203318,0.0,In here…everything gets you killed.,87,0.0,"ScienceFiction, Mystery, Drama, Thriller, Horror",1,0,0,0,0,0
400157,1,Wonder Park,"A young girl named June with a big imagination makes an incredible discovery -- the amusement park of her dreams has come to life. Filled with the world's wildest rides operated by fun-loving animals, the excitement never ends. But when trouble hits, June and her misfit team of furry friends begin an unforgettable journey to save the park.",3.0612859042934297,2019-03-13,Wonder Park,6.5,6.47543271670409,18.420680743952367,Dream Bigger,86,18.599321451391113,"Comedy, Animation, Adventure, Family, Fantasy",1,1,0,0,0,0
347969,1,The Ridiculous 6,"When his long-lost outlaw father returns, Tommy ""White Knife"" Stockburn goes on an adventure-filled journey across the Old West with his five brothers.",3.0610517396746335,2015-12-11,The Ridiculous 6,5.2,7.173958319756794,17.909855120186375,,119,0.0,"Western, Comedy",1,0,0,0,0,0
14365,1,Killing Me Softly,A woman grows suspicious of her controlling husband after she discovers secrets about the women in his past.,3.060676962194373,2002-05-10,Killing Me Softly,5.5,5.641907070938114,17.034386382832476,How do you escape… what you can't resist?,100,15.866441765068199,Thriller,1,1,0,0,0,0
47931,0,Tropa de Elite 2,"After a bloody invasion of the BOPE in the High-Security Penitentiary Bangu 1 in Rio de Janeiro to control a rebellion of interns, the Lieutenant-Colonel Roberto Nascimento and the second in command Captain André Matias are accused by the Human Right Aids member Diogo Fraga of execution of prisoners. Matias is transferred to the corrupted Military Police and Nascimento is exonerated from the BOPE by the Governor.",3.0604895207692695,2010-10-08,Elite Squad: The Enemy Within,7.8,7.447751280047908,0.0,,115,17.959084568808642,"Drama, Action, Crime",0,0,0,0,1,0
379291,1,Justice League vs. Teen Titans,Robin is sent by Batman to work with the Teen Titans after his volatile behavior botches up a Justice League mission. The Titans must then step up to face Trigon after he possesses the League and threatens to conquer the world.,3.0602551695694906,2016-03-26,Justice League vs. Teen Titans,7.3,6.775366090936392,0.0,,78,0.0,"ScienceFiction, Action, Animation, Adventure, Comedy",1,0,0,0,0,0
265195,0,Relatos salvajes,Six deadly stories that explore the extremities of human behaviour involving distressed people seeking revenge.,3.0602082927383556,2014-08-21,Wild Tales,7.9,8.038189179973203,15.201804919084164,We can all lose control,122,17.11160931559792,"Drama, Thriller, Comedy",0,1,0,0,1,0
369552,0,爵迹,"Based on the novel of the same name, the film depicts the endless battles of four kingdoms as they fight for power and domination of the one ultimate realm.Based on his 2 beloved fantasy novels with 6 million copies sold, L.O.R.D is acclaimed writer and director Guo Jingming’s follow up to his Tiny Times films.  The action-adventure odyssey is set in a world of warring Sorcerers, Lords and Beasts. The first CGI Film to come from China",3.0600676490588854,2016-09-29,L.O.R.D: Legend of Ravaging Dynasties,7.0,4.795790545596741,0.0,,113,0.0,"Animation, Fantasy, Drama, ScienceFiction",0,0,1,0,0,0
62215,1,Melancholia,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,3.060020763436353,2011-05-26,Melancholia,7.2,8.075893630298857,15.816990558174398,Enjoy it while it lasts,135,16.5847387022822,"Drama, ScienceFiction",0,1,0,0,0,0
721625,1,Songbird,"During a pandemic lockdown, Nico, a young man with rare immunity, must overcome martial law, murderous vigilantes and a powerful family to reunite with his love, Sara.",3.059926985595988,2020-12-10,Songbird,6.3,6.523562306149512,0.0,The only way out is together.,85,13.33882223586053,"Thriller, Romance, Drama, Mystery",1,0,0,0,0,0
10380,1,An American Tail: Fievel Goes West,"Some time after the Mousekewitz's have settled in America, they find that they are still having problems with the threat of cats. That makes them eager to try another home out in the west, where they are promised that mice and cats live in peace. Unfortunately, the one making this claim is an oily con artist named Cat R. Waul who is intent on his own sinister plan.",3.0597863023440968,1991-11-21,An American Tail: Fievel Goes West,6.3,6.499787040655854,0.0,"Look out pardners, there's a new mouse in town!",75,17.523359964365383,"Adventure, Animation, Family, Western",1,0,0,0,0,0
38410,1,The Poughkeepsie Tapes,"When hundreds of videotapes showing torture, murder and dismemberment are found in an abandoned house, they reveal a serial killer's decade-long reign of terror and become the most disturbing collection of evidence homicide detectives have ever seen.",3.059692502512868,2007-04-27,The Poughkeepsie Tapes,6.6,6.238324625039508,0.0,The Terror is Real,81,0.0,"Horror, Mystery, Crime, Thriller",1,0,0,0,0,0
13313,1,Beauty and the Beast: The Enchanted Christmas,"Astonished to find the Beast has a deep-seeded hatred for the Christmas season, Belle endeavors to change his mind on the matter.",3.0596455992976437,1997-11-11,Beauty and the Beast: The Enchanted Christmas,6.2,6.831953565565855,0.0,All the magic of Disney's legendary classic continues.,72,0.0,"Animation, Family, Fantasy",1,0,0,0,0,0
1034336,0,มนต์รักนักพากย์,"Join the crew of a traveling pharma-cinema troupe as they go on the road to spread the joy of live-dubbed movies, all while overcoming difficulties, deceits, and reaching for their dreams.",3.059598693882405,2023-10-09,Once Upon a Star,7.3,1.791759469228055,0.0,"Ladies and Gentlemen, come one, come all. Bring along everyone: siblings, parents, grandmothers, grandfathers...",138,0.0,Drama,0,0,1,0,0,0
10398,1,Double Jeopardy,"Framed for the murder of her husband, Libby Parsons survives the long years in prison with two burning desires sustaining her -- finding her son and solving the mystery that destroyed her once-happy life. Standing between her and her quest; however, is her parole officer, Travis Lehman. Libby poses a challenge to the cynical officer, one that forces him to face up to his own failings while pitting him against his superiors and law enforcement colleagues.",3.0595517862669452,1999-09-24,Double Jeopardy,6.5,7.052721049232323,18.064005800013632,Murder isn't always a crime.,105,18.9964035882656,"Thriller, Crime, Mystery, Drama",1,1,0,0,0,0
9457,1,Deep Rising,"A group of heavily armed hijackers board a luxury ocean liner in the South Pacific Ocean to loot it, only to do battle with a series of large-sized, tentacled, man-eating sea creatures who have taken over the ship first.",3.0595048764510575,1998-01-30,Deep Rising,6.2,6.431331081933479,17.622173047734595,Full scream ahead,106,16.231694478345094,"Adventure, Action, Horror, ScienceFiction",1,0,0,0,0,0
10027,1,Unleashed,"Raised as a slave, Danny is used to fighting for his survival. In fact, his ""master,"" Bart, thinks of him as a pet and goes as far as leashing him with a collar so they can make money in fight clubs, where Danny is the main contender. When Bart's crew is in a car accident, Danny escapes and meets a blind, kindhearted piano tuner who takes him in and uses music to free the fighter's long-buried heart.",3.0591295186837826,2005-02-02,Unleashed,6.9,7.523481312573497,17.622173047734595,Serve No Master,103,17.744805795859776,"Action, Crime",1,1,1,0,0,0
192102,1,3 Days to Kill,"A dangerous international spy is determined to give up his high stakes life to finally build a closer relationship with his estranged wife and daughter. But first, he must complete one last mission - even if it means juggling the two toughest assignments yet: hunting down the world's most ruthless terrorist and looking after his teenage daughter for the first time in ten years, while his wife is out of town.",3.0590825890547526,2014-02-14,3 Days to Kill,6.1,7.602401335665818,17.14771506813948,,113,17.790700456778588,"Action, Drama, Thriller",1,1,0,0,0,0
754609,1,Mrs. Harris Goes to Paris,A 1950s London cleaning lady falls in love with an haute couture dress by Christian Dior and decides to gamble everything for the sake of this folly.,3.0590356572232293,2022-07-15,Mrs. Harris Goes to Paris,7.2,5.5093883366279774,0.0,Follow your dream.,116,16.1544569915379,"Drama, Comedy",1,1,0,0,0,0
116946,0,La llorona,"On their way to Mexico, six students are stranded in a small town where years before a tragedy took place.",3.0587540199701473,2006-06-20,The Wailer,7.0,4.30406509320417,5.521460917862246,The Legend of La Llorona,90,0.0,Horror,1,0,0,0,0,0
11132,1,Confessions of a Teenage Drama Queen,"Lola is an ambitious teenager who aspires to be a famous stage actress, but ger dream of performing on Broadway suffers a setback when her family moves from New York City to suburban New Jersey. Determined to make the best of it, however, Lola embarks on a mission to become the most popular girl at her high school, a goal that sets her on a collision course with the catty Carla Santini.",3.0586601232564634,2004-02-17,Confessions of a Teenage Drama Queen,5.6,6.715383386334681,16.523560759066484,She's making a scene over everything.,89,17.194157853519464,Comedy,1,1,0,0,0,0
504608,1,Rocketman,"The story of Elton John's life, from his years as a prodigy at the Royal Academy of Music through his influential and enduring musical partnership with Bernie Taupin.",3.0585662177253585,2019-05-17,Rocketman,7.3,8.365672383774996,17.50439001207821,Based on a true fantasy,121,18.935442311718383,"Music, Drama, History ",1,1,0,0,0,0
6023,1,P.S. I Love You,A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.,3.0584253428924146,2007-11-15,P.S. I Love You,7.2,8.049427057110695,17.216707939626428,"His life ended. Now, a new one will begin.",126,18.870707016762676,"Drama, Romance",1,0,0,0,0,0
10348,0,霹靂火,"In order to release his kidnapped sister, sports car mechanic Jackie Chan has to beat a super-criminal street racer.",3.0582844482109555,1995-09-08,Thunderbolt,6.4,5.594711379601839,0.0,The stakes don't come much higher,108,0.0,"Action, Thriller",0,0,1,0,0,0
372343,1,The Snowman,Detective Harry Hole investigates the disappearance of a woman whose pink scarf is found wrapped around an ominous looking snowman.,3.0579556167341226,2017-10-12,The Snowman,5.2,7.649216319820633,17.37085861945369,"Soon the first snow will come, and then he will kill again.",119,17.581430054723267,"Crime, Thriller",1,1,1,0,0,0
11667,1,Street Fighter,Col. Guile and various other martial arts heroes fight against the tyranny of Dictator M. Bison and his cohorts.,3.0579556167341226,1994-12-23,Street Fighter,4.5,7.194436851100335,17.37085861945369,The fight to save the world is on!,102,18.414899273413063,"Action, Adventure, Comedy, Thriller",1,0,1,0,0,0
16187,1,Buzz Lightyear of Star Command: The Adventure Begins,Buzz Lightyear must battle Emperor Zurg with the help of three hopefuls who insist on being his partners.,3.057062528705597,2000-08-08,Buzz Lightyear of Star Command: The Adventure Begins,6.4,5.736572297479192,0.0,"Never fear, Buzz is here...",70,0.0,"Animation, Family, Comedy, ScienceFiction, Adventure",1,0,0,0,0,0
10974,0,龍兄虎弟,"Jackie Chan stars as Asian Hawk, an Indiana Jones-style adventurer looking to make a fortune in exotic antiquities. After Hawk discovers a mysterious sword in Africa, a band of Satan-worshipping monks kidnap his ex-girlfriend Lorelei, demanding the sword as ransom as well as other pieces of the legendary Armour of God - a magical outfit dating back to the Crusades.",3.0570155019708896,1986-08-16,Armour of God,7.0,6.2324480165505225,16.523560759066484,Jackie Chan in his greatest adventure ever!,98,0.0,"Adventure, Action, Comedy",0,0,1,0,0,0
598215,1,The Quarry,"A man on the run from his own sins, finds himself in a small border town in Texas, impersonating a reverend. The town are quickly drawn to the man's unorthodox sermons, but so is a police chief who has his suspicions.",3.0569684730245643,2020-04-17,The Quarry,5.3,4.762173934797756,0.0,Guilt is a heavy burden.,98,0.0,"Crime, Mystery, Thriller",1,0,0,0,0,0
834404,1,Teen Titans Go! See Space Jam,"The Teen Titans are visited by the Nerdlucks, the Space Jam villains who tried to capture Michael Jordan and the Looney Tunes. Astonished to discover his fellow Titans have never seen Space Jam, Cyborg organizes an exclusive watch party.",3.056780335118925,2021-06-20,Teen Titans Go! See Space Jam,6.6,5.298317366548036,0.0,,83,0.0,"Animation, Comedy, Family, Fantasy, ScienceFiction",1,0,0,0,0,0
77951,1,Walking with Dinosaurs,"Walking with Dinosaurs 3D is a film depicting life-like 3D dinosaur characters set in photo-real landscapes that transports audiences to the prehistoric world as it existed 70 million years ago. The film is based on the 1999 documentary television miniseries Walking with Dinosaurs, produced by the BBC. Walking with Dinosaurs 3D is being produced by Evergreen Studios, the company that produced Happy Feet, and it is was released on October 11, 2013.",3.0566392084575122,2013-12-18,Walking with Dinosaurs,6.1,6.077642243349034,18.197537192638155,The Greatest Adventure in 70 Million Years,87,18.65612052976059,"Animation, Family, Adventure",1,1,1,1,0,0
530442,1,"My Teacher, My Obsession","Riley is struggling to make friends after transferring to a new high school where her father, Chris, is an English teacher. When she meets Kyla, they quickly becomes close friends. However, the friendship takes a strange turn when Riley learns that Kyla is obsessed with her dad. Will Kyla successfully seduce Chris and start a twisted new life with him by removing everyone in her path, or will Riley be able to save her father from Kyla’s treacherous plot before it’s too late?",3.056451008588697,2018-06-12,"My Teacher, My Obsession",5.0,4.48863636973214,0.0,An innocent crush turned deadly,105,0.0,"Drama, Thriller, TvMovie",1,0,0,0,0,0
10216,1,Species II,"Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.",3.0564039530867237,1998-04-10,Species II,5.2,6.431331081933479,17.37085861945369,Mating season begins...,93,16.768625476302066,"ScienceFiction, Action, Horror",1,0,0,0,0,0
10060,1,Get Rich or Die Tryin',"A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.",3.0564039530867237,2005-11-09,Get Rich or Die Tryin',6.7,6.704414354964107,17.50439001207821,If you think you know the story... You don't know the man.,117,17.65372614914357,"Drama, Crime, Music",1,0,0,0,0,0
123025,1,"Batman: The Dark Knight Returns, Part 1","Batman has not been seen for ten years. A new breed of criminal ravages Gotham City, forcing 55-year-old Bruce Wayne back into the cape and cowl. But, does he still have what it takes to fight crime in a new era?",3.056356895370426,2012-08-21,"Batman: The Dark Knight Returns, Part 1",7.7,7.2868764117507,15.068273526459642,Old heroes never die. They just get darker.,76,0.0,"ScienceFiction, Action, Animation, Mystery",1,0,0,0,0,0
614409,1,To All the Boys: Always and Forever,Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans — with and without Peter.,3.056309835439595,2021-02-12,To All the Boys: Always and Forever,7.6,7.478169694159785,0.0,You never know where love will lead you.,115,0.0,"Romance, Comedy, Drama",1,0,0,0,0,0
13355,1,Scooby-Doo! Pirates Ahoy!,"It's horror on the high seas when Scooby-Doo and the gang take a creepy cruise into one of the world's most mysterious places, the Bermuda Triangle! If Scooby, Shaggy and the gang can't solve this mystery, they may have to walk the plank.",3.0562627732940233,2006-09-10,Scooby-Doo! Pirates Ahoy!,7.6,5.521460917862246,0.0,,71,0.0,"Fantasy, Animation, Comedy, Family, Mystery, Adventure",1,0,0,0,0,0
4858,1,The Invasion,"Washington, D.C. psychologist Carol Bennell and her colleague Dr. Ben Driscoll are the only two people on Earth who are aware of an epidemic running rampant through the city. They discover an alien virus aboard a crashed space shuttle that transforms anyone who comes into contact with it into unfeeling drones while they sleep. Carol realizes her son holds the key to stopping the spread of the plague and she races to find him before it is too late.",3.0561686423578216,2007-08-17,The Invasion,6.0,7.22402480828583,18.197537192638155,Do not trust anyone. Do not show emotion. Do not fall asleep.,99,17.50864489720239,"ScienceFiction, Thriller, Mystery, Horror",1,0,0,1,0,0
4347,1,Atonement,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",3.0561686423578216,2007-09-07,Atonement,7.6,8.262558973010657,17.216707939626428,Torn apart by betrayal. Separated by war. Bound by love.,123,18.690834773877565,"Drama, Romance",1,1,0,0,0,0
19899,1,Couples Retreat,"Four couples, all friends, descend on a tropical island resort. Though one husband and wife are there to work on their marriage, the others just want to enjoy some fun in the sun. They soon find, however, that paradise comes at a price: Participation in couples therapy sessions is mandatory. What started out as a cut-rate vacation turns into an examination of the common problems many face.",3.0556036705913816,2009-09-19,Couples Retreat,5.5,7.510430556378006,18.064005800013632,It may be paradise... but it's no vacation.,113,18.962102534623696,"Comedy, Romance",1,0,0,0,0,0
14873,1,The Jungle Book 2,"Mowgli has been living in the man-village with his little stepbrother Ranjan and his best friend Shanti. But the man-cub still has that jungle rhythm in his heart, and he misses his old buddies Baloo and Bagheera. When Mowgli wanders back to the wild for some swingin' fun, he soon finds the man-eating tiger Shere Khan is lurking in the shadows and planning his revenge.",3.0555565751996565,2003-02-07,The Jungle Book 2,5.9,6.9726062513017535,16.811242831518264,Feel the jungle beat,72,18.725809730007867,"Family, Animation, Adventure",1,0,0,0,0,0
566451,0,Re:ゼロから始める異世界生活 氷結の絆,"Covered in ice and snow, Elior Forest is the home to dangerous magical beasts and 50 elves frozen in ice. One day, the great spirit Puck helps a young girl break out of her ice prison. Her name is Emilia, a half-elf born with silver hair, long ears, and amethyst eyes—features that resemble the evil Witch who destroyed half the world long ago.  Shunned by society because of her appearance, Emilia dwells in the forest with Puck as her sole companion and family. Burdened with a sin of destruction she does not remember committing, she spends her days trying to find a way to help her frozen kin. But when the great spirit Melakuera, the Arbitrator of the world, finds Emilia, her right to stay alive is brought into question. Will the bonds of ice she formed with Puck prove to be the warm thread that defies fate?",3.0555094775898515,2019-11-08,Re:ZERO -Starting Life in Another World- The Frozen Bond,7.4,5.153291594497779,0.0,,76,0.0,"Animation, Drama, Thriller, Fantasy",0,0,1,0,0,0
15767,0,ゴジラ ファイナルウォーズ,"Humanity finally rids themselves of Godzilla, imprisoning him in an icy tomb in the South Pole. All is peaceful until various monsters emerge to lay waste to Earth's cities. Overwhelmed, humanity is seemingly saved by a race of benevolent aliens known as Xiliens. But not all is what it seems with these bizarre visitors. If humanity wishes to survive, they must reluctantly resurrect their most hated enemy, Godzilla.",3.0554623777617573,2004-12-04,Godzilla: Final Wars,7.0,5.602118820879701,16.785925023533974,"Farewell, Godzilla.",125,16.300417207752275,"Action, Adventure, ScienceFiction, Fantasy, Thriller",0,0,1,0,0,0
527435,1,The Christmas Chronicles,"Siblings Kate and Teddy try to prove Santa Claus is real, but when they accidentally cause his sleigh to crash, they have to save Christmas.",3.055273956262307,2018-11-22,The Christmas Chronicles,7.2,7.5766097669730375,0.0,Santa's in town early this year,104,0.0,"Comedy, Adventure, Family, Fantasy",1,0,0,0,0,0
17097,1,After Sex,"Sex is a background to examine intimacy and vulnerability. Looks at the complexity of modern day relationships told through eight separate couples. Through dialogue and compromising situations, the film takes us from the beginning of a relationship to the aftermath of one, and examines every stage in between seeing humor within the drama, heartache and confusion of it all.",3.055273956262307,2007-09-26,After Sex,5.6,5.3612921657094255,13.623138665316818,Eight Couples. One Conversation.,78,0.0,"Comedy, Romance, Drama",1,0,0,0,0,0
