Id,OriginalLanguage,Overview,Popularity,ReleaseDate,Title,VoteAverage,VoteCount,Budget,TagLine,RunTime,Revenue,Genres,North America,Europe,Asia,Oceania,South America,Africa
843898,1,group counselors accidentally unleashes decades old evil last night summer camp,17.264,2023-02-10,came woods,6.3,28,0,cruelest summer ever,101,0,horror,1,0,0,0,0,0
817451,1,jack halsey takes wife adult kids friend dream vacation kenya venture alone wilderness park safari van flipped angry rhino leaving injured desperate two go search rescue bloody vicious encounter leopard clan hyenas incites desperate fight survival,17.263,2021-05-27,endangered species,5.9,157,0,far home far safety far,101,68152,thriller action,1,0,0,0,0,0
1001241,0,three cousins embrace warmth new city also face challenges transform lives,17.262,2023-10-20,yaariyan,0.0,0,0,cousins blood friends choice,148,0,romance drama family,0,0,1,0,0,0
398175,1,working drug courier getting brutal shootout police former boxer finds mercy enemies force instigate violent acts turn prison resides battleground,17.261,2017-09-23,brawl cell block,7.0,1239,10000000,,132,0,action crime thriller,1,0,0,0,0,0
339103,1,john gotti rises top new york underworld become boss gambino crime family life takes tumultuous turn faces tragedy multiple trials prison sentence,17.259,2018-06-14,gotti,5.3,563,10000000,showed world whos boss,106,4343227,crime drama history thriller,1,0,0,0,0,0
845264,0,short action movie depicting hosan prison riot important event pubg universe,17.258,2021-06-26,ground zero,6.5,4,0,ground zero,9,0,action,0,0,1,0,0,0
755437,0,flora victor fun modern caring parents decide get divorce perfect job opportunity turns one problem custody,17.255,2021-12-17,keep kids,7.2,180,0,,103,0,comedy family,0,1,0,0,0,0
512025,1,countdown graduation begins students osborne high stalked maniac intent exposing darkest secrets entire town terrorizing victims wearing lifelike mask face mysterious past makani friends must discover killers identity become victims,17.253,2021-09-24,theres someone inside house,5.4,588,0,everyone secret die,96,0,thriller horror mystery,1,0,0,0,0,0
849,1,prince fellowship companions set rescue bride fortress alien invaders arrived home planet,17.25,1983-07-29,krull,6.0,486,27000000,world lightyears beyond imagination,117,16519460,action adventure fantasy sciencefiction,1,1,0,0,0,0
347629,1,group us soldiers returning iraq struggle integrate back family civilian life living memory war threatens destroy long theyve left battlefield,17.248,2017-10-26,thank service,6.5,326,20000000,courage love sacrifice,109,9438370,drama war,1,0,0,0,0,0
602307,1,suspicion high batman batgirl robin dc superheroes receive mysterious invitations however family values must remain strong batman team encounter villainous red hood obsessed destroying batfamily gotham city,17.245,2019-07-21,lego dc batman family matters,7.0,123,0,,72,0,animation family action comedy,1,1,0,0,0,0
60293,1,dueling catandmouse team tom jerry hit high seas hunt buried treasure pirate adventure tale begins crew member tom sets sail infamous pirate finds treasure map along stowaway jerry furry swashbucklers race deserted island x marks spot along battling must outwit ruthless buccaneers angry monkeys giant octopus strike rich,17.243,2006-08-21,tom jerry shiver whiskers,6.8,136,0,,74,0,family animation comedy,1,0,0,0,0,0
8224,1,small seemingly innocuous plastic reel film leads surveillance specialist tom welles increasingly dark frightening path help streetwise max relentlessly follows bizarre trail evidence determine fate complete stranger work turns obsession drifts farther farther away wife family simple life smalltown pi,17.242,1999-02-26,8mm,6.4,1805,40000000,cant prepare truth take,123,96618699,thriller crime mystery,1,1,0,0,0,0
9029,1,wild vacation las vegas career woman joy mcnally playboy jack fuller come sober realization married night drunken abandon compelled legal reasons live life couple limited period time stake large amount money,17.241,2008-05-07,happens vegas,6.1,2835,35000000,get lucky,99,219375562,comedy romance,1,0,0,0,0,0
340819,0,young female urologist opens office building male obstetrician eventually become entangled romance allows grow heal together,17.237,2015-05-07,love clinic,6.6,11,0,technically skilled practically disabled,101,0,drama comedy romance,0,0,1,0,0,0
8834,1,man obsessed conspiracy theories becomes target one theories turns true unfortunately order save figure theory,17.237,1997-08-08,conspiracy theory,6.6,1320,75000000,paranoid nightmares come true,135,136982834,action drama mystery thriller,1,0,0,0,0,0
50321,1,martians suddenly abduct mom mischievous milo rushes rescue discovers moms special,17.234,2011-03-09,mars needs moms,6.0,638,150000000,mom needs little space,88,38992758,adventure animation family,1,0,0,0,0,0
2661,1,dynamic duo faces four supervillains plan hold world ransom help secret invention instantly dehydrates people,17.234,1966-07-30,batman,6.3,785,1377800,hes big life real batepic,105,3900000,action comedy crime,1,0,0,0,0,0
10207,1,woman finds romantic letter bottle washed ashore tracks author widowed shipbuilder whose wife died tragically early deep mutual attraction blossoms man struggles make peace past move find happiness,17.233,1999-02-22,message bottle,6.2,713,80000000,story love lost found,131,118880016,romance drama,1,0,0,0,0,0
9642,0,asterix obelix given tough mission transform chiefs lazy nephew justforkix warrior vikings abduct bring back homeland asterix obelix must travel norway rescue justforkix,17.23,2006-04-05,asterix vikings,6.1,637,0,,78,22501596,family animation comedy adventure,0,1,0,0,0,0
912974,1,revenge obsessed society incorrectly selects next target young man must survive night online witchhunt arrives front door,17.227,2023-10-05,accused,7.4,14,0,wrong time wrong place wrong man,88,0,drama thriller,0,1,0,0,0,0
338766,1,divorced dad excon brother resort desperate scheme order save familys farm west texas,17.227,2016-08-11,hell high water,7.3,4139,12000000,blood always follows money,102,37589296,western crime drama,1,0,0,0,0,0
1058647,1,champion freediver expert safety diver seemed destined one another despite different paths took meet pinnacle freediving world look thrilling rewards — inescapable risks — chasing dreams depths ocean,17.223,2023-01-21,deepest breath,7.6,98,0,one dive one breath one chance,108,0,documentary,1,1,0,0,0,0
355111,1,royal princess courtney trades places famous rock star erika two worlds collide learn appreciate new friends experiences,17.223,2015-08-12,barbie rock n royals,6.9,273,0,,84,0,animation music family,1,0,0,0,0,0
7972,1,two brothers organize robbery parents jewelry store job goes horribly wrong triggering series events send family hurtling towards shattering climax,17.221,2007-09-26,devil knows youre dead,7.1,1345,18000000,one supposed get hurt,117,25005257,crime drama thriller,1,0,0,0,0,0
714869,0,claude marie verneuil soon celebrating 40th wedding anniversary occasion four daughters isabelle odile ségolène laure decide organize big surprise party family home chinon also decide invite parents respective husbands rachid benassem david benichou chao ling charles koffi,17.219,2021-12-21,serial bad weddings,6.4,281,22000000,thought already knew whole family,97,0,romance comedy,0,1,0,0,0,0
11353,1,verge bankruptcy desperate big break aspiring filmmaker bobby bowfinger concocts crazy plan make ultimate dream movie rallying ragtag team includes starryeyed ingenue hasbeen diva film studio gofer sets shoot blockbuster featuring biggest star hollywood kit ramsey without letting ramsey know hes picture,17.219,1999-08-12,bowfinger,6.2,763,55000000,con,97,98625775,comedy,1,0,0,0,0,0
506,1,marnie thief liar cheat new boss mark rutland catches routine kleptomania finds blackmailed,17.217,1964-07-17,marnie,7.2,1008,2135000,loved hated trying unravel secret,130,7000000,thriller mystery drama romance crime,1,0,0,0,0,0
335462,0,chinese special force soldier extraordinary marksmanship confronted group deadly foreign mercenaries hired assassinate vicious drug lord,17.215,2015-04-02,wolf warrior,6.1,196,12000000,,90,80000000,action war,0,0,1,0,0,0
1159259,0,daniela new mother saint michael school trini feels something wrong daniela discover big secret showing true nature daniela,17.21,2023-08-02,sos mamis new mom block,6.1,8,0,,100,0,comedy family,1,0,0,0,1,0
11546,1,russians seek help dealing mafia veterans police academy head moscow order find evidence konstantin konali marketed computer game everyone world playing,17.208,1994-06-09,police academy mission moscow,4.6,770,10000000,thought cold war leave guys heat,83,126247,comedy crime,1,0,0,0,0,0
399019,1,civil war southern girls ’ boarding school young women take injured enemy soldier provide refuge tend wounds house taken sexual tension dangerous rivalries taboos broken unexpected turn events,17.207,2017-06-23,beguiled,5.9,2022,10500000,innocent betrayed,93,27397655,drama,1,0,0,0,0,0
258893,1,mystery begins shaggy scooby win tickets wrestlemania convince crew go wwe city city harbors spooky secret ghastly ghost bear holds town terrifying grip protect coveted wwe championship title gang gets help wwe superstars like john cena triple h sin cara brodus clay aj lee miz kane watch scooby gang grapple solving case late,17.206,2014-03-11,scoobydoo wrestlemania mystery,7.4,291,0,,84,0,animation comedy family mystery,1,0,0,0,0,0
181283,1,set stalinera soviet union disgraced mgb agent dispatched investigate series child murders case begins connect top party leadership,17.201,2015-03-15,child,6.3,1545,50000000,find killer ’ exist,137,3324330,crime thriller,1,1,0,0,0,0
528549,0,sexy female college students get parttime jobs room salon provide special services,17.198,2018-03-29,room salon college girls,8.0,1,0,,72,0,romance,0,0,0,0,0,0
843267,0,second six movie sequels tv series,17.196,2021-09-23,princess principal crown handler chapter,7.8,5,0,,56,0,animation action adventure drama mystery,0,0,1,0,0,0
15860,0,three young martial arts masters emerge back streets hong kong help powerless fight injustice,17.196,2006-07-27,dragon tiger gate,6.6,177,0,,94,8685526,action thriller,0,0,1,0,0,0
449664,1,six friends test intelligence escape room participate takes dark twisted turn,17.194,2017-06-19,escape room,4.5,665,0,,81,1870824,horror thriller,1,0,0,0,0,0
70584,1,two friends mexico discover lament configuration unleash pinhead one decides try survive swapping someone else go missing family members go search find pinhead instead,17.193,2011-10-18,hellraiser revelations,3.5,277,350000,return pinhead,75,0,horror,1,0,0,0,0,0
295237,1,cheerleader sexually assaulted high school football team must overcome shame use evidence gathered subsequent social media firestorm piece together night cant remember fight justice based true story steubenville ohio rape case,17.192,2014-09-20,assault,7.0,70,0,night cant remember town never forget,90,0,mystery crime drama tvmovie,1,0,0,0,0,0
665251,0,planet latimer takeshi kovacs must protect tattooist investigating death yakuza boss alongside nononsense ctac,17.19,2020-03-19,altered carbon resleeved,6.5,256,0,,75,0,animation sciencefiction,0,0,1,0,0,0
22582,1,popular cartoon cat mouse thrown feature film story twosome trying help orphan girl berated exploited greedy guardian,17.188,1992-10-01,tom jerry movie,6.3,525,35,worlds famous cat mouse first motion picture,84,0,family animation comedy,1,1,0,0,0,0
520172,1,young womans plans propose girlfriend familys annual holiday party upended discovers partner hasnt yet come conservative parents,17.187,2020-11-26,happiest season,7.3,1042,0,holiday everyones secrets coming,102,1401954,romance comedy,1,0,0,0,0,0
527660,1,alice young innocent catholic girl tempted masturbating aol chat suddenly turns sexual however conflicted act would considered sin,17.186,2020-07-24,yes god yes,6.3,470,0,bad never felt good,78,0,drama,1,1,0,0,0,0
10367,1,two florida high school vixens hatch murderous plan win inheritance hadnt bargained escalating whirlpool blackmail sexual games sleazy insurance investigator plans money,17.184,2004-02-19,wild things,5.1,168,2800000,youll never guess whats beneath surface,95,0,crime drama mystery,1,0,0,0,0,0
353326,1,growing poor madras india srinivasa ramanujan iyengar earns admittance cambridge university wwi becomes pioneer mathematical theories guidance professor gh hardy,17.181,2015-12-15,man knew infinity,7.2,1302,0,take prove impossible,108,11472454,drama,1,1,0,0,0,0
8741,1,story group men army rifle company called cforcharlie change suffer ultimately make essential discoveries fierce world war ii battle guadalcanal follows journey surprise unopposed landing bloody exhausting battles follow ultimate departure survived,17.181,1998-12-25,thin red line,7.4,2711,52000000,every man fights war,171,98126565,drama history war,1,0,0,0,0,0
565310,1,headstrong chineseamerican woman returns china beloved grandmother given terminal diagnosis billi struggles familys decision keep grandma dark illness stage impromptu wedding see grandma one last time,17.179,2019-07-12,farewell,7.4,1281,250300,based actual lie,100,23076657,comedy drama,1,0,1,0,0,0
80410,1,granger exspecial forces soldier gets thrown back medieval times fulfill ancient prophecy venturing war torn kingdom ehb teams unlikely band allies goal slaying leader dark ones fighting odds must free land grasp evil tyrant raven save world,17.179,2011-11-03,name king two worlds,3.9,117,4500000,fight end,96,0,adventure fantasy drama action,1,1,0,0,0,0
856245,0,emilia arrives aunt inés hostel located argentinabrazil border looking missing brother lush jungle dangerous beast takes form different animals seems roaming around,17.177,2021-12-10,kill beast,6.1,141,0,,89,0,mystery fantasy thriller,0,0,0,0,1,0
426865,1,college student sees ufo uses exceptional math skills investigate sighting friends fbi follows closely behind,17.177,2018-09-04,ufo,7.0,393,0,sightings never coincidence coverup ends,88,0,sciencefiction action thriller,1,0,0,0,0,0
45202,0,mans affair familys housemaid leads dark consequences,17.172,2010-05-13,housemaid,6.4,288,4000000,opportunity knocks answer risk,107,0,thriller drama,0,0,1,0,0,0
913,1,rich successful playboy amuses stealing artwork may met match seductive detective,17.171,1999-08-06,thomas crown affair,6.7,1050,48000000,get man everything,113,124305181,drama crime romance,1,1,0,0,0,0
12767,1,family moves new york old mansion countryside still filled previous owners things begin make series events begin occur makes believe former inhabitants yet gone,17.164,2003-09-19,cold creek manor,5.4,431,45000000,perfect house hides perfect crime,118,29119434,mystery thriller,1,1,0,0,0,0
59408,1,london england mike fifteenyearold boy gets job bathhouse meets susan attractive young woman works attendant,17.163,1970-09-01,deep end,7.0,171,0,cant real thing— kinds unreal things,92,0,drama comedy,0,1,0,0,0,0
7326,1,faced unplanned pregnancy sixteen year old highschooler juno macguff makes unusual decision regarding unborn child,17.162,2007-12-05,juno,7.0,6767,7500000,comedy growing up… bumps along way,96,232372681,comedy drama romance,1,0,0,0,0,0
80035,1,four everyday suburban guys come together excuse escape humdrum lives one night week accidentally discover town become overrun aliens posing ordinary suburbanites choice save neighborhood world total extermination,17.161,2012-07-26,watch,5.6,2151,68000000,got protection,102,68267862,comedy action sciencefiction,1,0,0,0,0,0
11507,1,losing acting role girlfriend jake scully finally catches break gets offered gig housesitting hollywood hills peering beautiful homes telescope one night spies gorgeous woman dancing window witnesses girls murder leads scully netherworld adult entertainment industry search answers—with porn actress holly body guide,17.161,1984-10-25,body double,6.7,691,10000000,cant believe everything see,114,8801940,crime mystery thriller,1,0,0,0,0,0
9884,1,firefighter gordon brewer plunged complex dangerous world international terrorism loses wife child bombing credited claudio wolf perrini,17.159,2002-02-06,collateral damage,5.8,1266,85000000,would lost everything,108,78382433,action thriller drama,1,0,0,0,0,0
391907,0,seunggu yoonhye enjoy honeymoon photographer seunggu sells glance senior cousin neighbor cousin way work yoon hye hesitation managing body goes gym workout hears breakup tae joon pt charge taejun living girlfriends house kicked breakup taejun cant go yoonhye rents room newlyweds cover repair cost ride offer rent purposeful cohabitation begins…,17.158,2016-03-07,purpose cohabitation,4.0,3,0,,83,0,romance,0,0,1,0,0,0
934131,1,taking place real time elementary school teacher emily organizes mixer likeminded women altercation woman emily ’ past group leads volatile chain events,17.157,2022-11-04,soft quiet,6.3,99,0,hate thy neighbour,91,0,horror mystery thriller,1,0,0,0,0,0
13189,1,bitter old miser makes excuses uncaring nature learns real compassion three ghosts visit christmas eve,17.157,1984-10-09,christmas carol,7.4,298,0,new powerful presentation loved ghost story time,101,0,drama fantasy tvmovie family,1,1,0,0,0,0
418437,1,julia moves fiancé david exwife haunting past join forces rock quiet suburban existence,17.154,2017-03-06,unforgettable,5.9,598,12000000,love ends madness begins,100,17768012,drama thriller,1,0,0,0,0,0
575222,0,japanese robotic exploration find life side moon nobita watching earth sees moon turn yellow help doraemon pair travel moon create bunnies build colony returns nobita tells class adventure one believe new student sister arrive appear come far away place,17.15,2019-03-01,doraemon nobitas chronicle moon exploration,7.6,51,65000000,,111,0,animation adventure comedy sciencefiction fantasy,0,0,1,0,0,0
172,1,crew federation starship enterprise called nimbus iii planet intergalactic peace negotiate case kidnapping find kidnapper relative spock man possessed life long search planet sha ka ree supposed source life together begin search mysterious planet,17.15,1989-06-09,star trek v final frontier,5.7,1073,30000000,adventure imagination meet final frontier,106,70200000,sciencefiction action adventure thriller,1,0,0,0,0,0
17336,1,smalltown boy shawn macarthur come new york city nothing barely earning living selling counterfeit goods streets luck changes scam artist harvey boarden sees natural talent streetfighting harvey offers shawn help making real cash two form uneasy partnership,17.149,2009-04-24,fighting,5.9,615,0,dreams worth fight,105,32474120,action crime romance,1,1,0,0,0,0
146238,1,poor college student cracks online poker game goes bust arranges facetoface man thinks cheated sly offshore entrepreneur,17.147,2013-09-24,runner runner,5.6,1167,30000000,house always wins,91,62616646,crime thriller drama,1,0,0,0,0,0
353576,1,effort avoid paying massive gambling debt notorious mobster england couple flees los angeles hatch jewel theft plot,17.146,2018-05-04,con,4.1,152,13000000,wont last,95,0,comedy crime,1,1,1,0,0,0
903,1,petty criminal luke jackson sentenced two years florida prison farm doesnt play rules either sadistic warden yards resident heavy dragline ends admiring new guys unbreakable lukes bravado even face repeated stints prisons dreaded solitary confinement cell box make rebel hero fellow convicts thorn side prison officers,17.146,1967-11-01,cool hand luke,7.7,1270,3200000,weve got failure communicate,127,16217773,crime drama,1,0,0,0,0,0
519255,1,famous opera singer held hostage south america guerrilla rebel group performing japanese businessmans lavish birthday party unexpected bonds forged standoff ensues,17.145,2018-09-13,bel canto,5.4,111,0,,100,176746000,drama music romance thriller,1,0,0,0,0,0
719128,0,typhoon taeyang brothers sharing visitor today jessica la applying idol audition purpose cheerful open burden fatal temptation strange woman appeared one day fate brothers shaking front,17.143,2020-06-18,idol sex la korean women,1.0,1,0,,65,0,romance drama,0,0,1,0,0,0
7350,1,corporate billionaire edward cole working class mechanic carter chambers worlds apart crossroads lives share hospital room discover two things common desire spend time left everything ever wanted unrealized need come terms together embark road trip lifetime becoming friends along way learning live life fullest insight humor,17.143,2007-12-25,bucket list,7.2,3471,45000000,find joy,97,175372502,drama comedy,1,0,0,0,0,0
9008,1,research chemist comes personal professional attack decides appear minutes exposé big tobacco,17.14,1999-10-28,insider,7.5,1641,90000000,two men driven tell truth … whatever cost,158,60289912,drama thriller,1,0,0,0,0,0
10534,1,hardy group prep school students boards oldfashioned sailing ship capt christopher sheldon helm oceangoing voyage intended teach boys fortitude discipline youthful crew get unexpected instruction survival get caught clutches white squall storm,17.138,1996-02-02,white squall,6.3,320,38000000,strongest nature survive,129,10300000,drama adventure,1,0,0,0,0,0
360606,1,two teen rival babysitters jenny lola team hunt one kids accidentally ran away big city without supervision,17.135,2016-06-24,adventures babysitting,7.3,381,9000000,,95,0,tvmovie comedy family,1,0,0,0,0,0
28325,0,famous undercover journalist emanuelle teams friend cora norman uncover white slave ring,17.135,1977-09-16,emanuelle around world,5.5,44,0,emanuelles back take places youve never,102,0,adventure drama horror,0,1,0,0,0,0
13051,1,dea agent whose family slain part conspiracy assassin avenge sisters death join forces solve series murders new york city,17.134,2008-10-15,max payne,5.4,1910,35000000,man lost everything revenge,100,85416905,crime action drama thriller,1,0,0,0,0,0
76544,1,beijing young martial artists skill places position experience opportunities sacrifices,17.132,2013-07-04,man tai chi,6.1,833,25000000,rules mercy pure fighting,105,2054941,action drama,1,0,1,0,0,0
10633,1,africanamerican philadelphia police detective virgil tibbs arrested suspicion murder bill gillespie racist police chief tiny sparta mississippi tibbs proves innocence another man joins forces gillespie track real killer investigation takes every social level town tibbs making enemies well unlikely friends hunts truth,17.131,1967-08-02,heat night,7.7,933,2000000,got murder hands ’ know,109,27379978,crime drama mystery thriller,1,0,0,0,0,0
583132,0,psychologist connects missing brother strange case mysterious little girl believed sadako reincarnated,17.13,2019-05-24,sadako,5.9,104,0,,99,5589910,horror,0,0,1,0,0,0
10837,1,nephews niece everyones favorite rich uncle scrooge mcduck treks mansion home duckburg search longlost loot thief collie baba finding goods isnt quite quacked thrilling adventure leads comical chaos magical mayhem lesson far valuable money gold jewels,17.13,1990-08-03,ducktales movie treasure lost lamp,6.7,807,0,,74,18115724,adventure animation family comedy fantasy,0,1,0,0,0,0
11460,1,woman kidnapped stranger routine flight threatened potential murder father pulled plot assist captor offing politician,17.126,2005-08-19,red eye,6.4,1797,26000000,fear takes flight,85,57891803,thriller mystery,1,0,0,0,0,0
699280,1,join former first lady michelle obama intimate documentary looking life hopes connection others,17.123,2020-05-06,becoming,7.4,139,0,story power,89,0,documentary,1,0,0,0,0,0
9788,1,high school slacker whos rejected every school applies opts create institution higher learning south harmon institute technology rundown piece property near hometown,17.123,2006-08-18,accepted,6.4,1453,23000000,every college turned made one,93,38505009,comedy,1,0,0,0,0,0
913991,0,modelo prison barcelona manuel young accountant imprisoned awaiting trial embezzlement faces sentence years disproportionate punishment crime committed together cellmate pino joins forces copel collective fighting rights ordinary prisoners amnesty war freedom breaks bring spanish prison system knees things changing outside ’ inside tale friendship solidarity freedom inspired true events,17.122,2022-09-23,prison,7.2,113,0,,125,0,drama,0,1,0,0,0,0
9708,1,sheriff investigating disappearance young girl small island discovers theres larger mystery solve among islands secretive neopagan community,17.122,2006-08-31,wicker man,4.3,1203,40000000,sacrifices must made,102,38805380,horror mystery thriller,1,1,0,0,0,0
160642,0,nobita doraemon use time tree mochi catches big bird moa extinct years ago protect extinct animal nobita doramon go beremon island protected golden beetle named herakles meet girl rokkoro tribe boy looks exactly like nobita beremon island,17.119,2012-03-03,doraemon nobita island miracles animal adventure,7.0,58,0,,100,0,family animation adventure,0,0,1,0,0,0
532973,1,eight years opening night tragedy hell house llc many unanswered questions remain thanks anonymous tip investigative journalist convinced key evidence hidden inside abandoned abaddon hotel assembles team break hotel hopes discovering truth source tip secrets abaddon hotel horrifying could imagined,17.116,2018-09-14,hell house llc ii abaddon hotel,5.6,118,0,,89,0,horror,1,0,0,0,0,0
21521,0,dragon transferred police head sai wan district contend gangster kingpin antimanchu revolutionaries runaway pirates manchu loyalists corrupt police superintendent,17.115,1987-08-19,project part ii,7.1,233,0,action,106,0,action comedy,0,0,1,0,0,0
597433,1,american tourist greece finds run tragic accident plunges political conspiracy makes target assassination,17.114,2021-08-04,beckett,6.3,601,0,born murdered,109,0,crime mystery thriller,0,1,0,0,1,0
10907,1,robin hood fights nobly justice evil sir guy gisbourne striving win hand beautiful maid marian,17.111,1938-05-13,adventures robin hood,7.4,666,2033000,excitement danger suspense classic adventure story sweeps across screen,102,3981000,adventure romance history,1,0,0,0,0,0
7364,1,scouring ocean depths treasureladen shipwrecks business usual thrillseeking underwater adventurer wisecracking buddy two cross paths beautiful doctor find ultimate treasure hunt,17.107,2005-04-06,sahara,5.9,1348,130000000,dirk pitt adventure new name,124,119269486,action adventure comedy drama mystery,1,1,0,0,0,0
889699,0,journalist descends dark underbelly iranian holy city mashhad investigates serial killings sex workers called spider killer believes cleansing streets sinners,17.102,2022-07-13,holy spider,7.4,247,0,,118,1252637,crime drama thriller,0,1,0,0,0,0
11975,1,rudy baylor young attorney clients goes work seedy ambulance chaser wants help parents terminally ill boy suit insurance company take corporate america rudy scrappy paralegal must open law firm,17.1,1997-11-18,rainmaker,7.0,1153,40000000,totally unqualified try case lifetime every underdog day,135,45916769,drama crime thriller,1,0,0,0,0,0
9587,1,father away chaplain civil war jo meg beth amy grow mother somewhat reduced circumstances close family inevitably squabbles tragedies bond holds even later male friends start become part household,17.1,1994-12-21,little women,7.3,1119,18000000,story lived hearts generations comes screen holidays,115,50083616,drama romance,1,0,0,0,0,0
9801,1,bridget jones becoming uncomfortable relationship mark darcy apart discovering hes conservative voter deal new boss strange contractor worst vacation life,17.097,2004-11-10,bridget jones edge reason,6.2,2580,40000000,bridget brand new diary,108,262500000,comedy romance,1,1,0,0,0,0
448776,1,amazing true story billy moore english boxer incarcerated thailand ’ notorious prison thrown world drugs violence finds best chance escape fight way prison muay thai tournaments,17.096,2018-05-24,prayer dawn,6.8,520,0,fight starts inside,116,958883,drama action crime,1,1,1,0,0,0
430214,0,group university students go night town sophomore known girl black hair experiences series surreal encounters local nightlife – unaware romantic longings senpai senior student creating increasingly fantastic contrived reasons run effort win heart,17.095,2017-04-07,night short walk girl,7.5,179,0,meeting like often due fate,93,3878208,comedy romance animation fantasy,0,0,1,0,0,0
9546,1,attorney terrorized criminal put away years ago cop,17.095,1991-10-04,ricochet,6.0,278,0,one case thats going settled court,109,21760000,crime thriller action,1,0,0,0,0,0
9037,1,two years original grease gang graduated theres new crop seniors new members coolest cliques campus pink ladies tbirds michael carrington new kid school hes branded brainiac fix old motorcycle leather jacket avoid rumble leader tbirds win heart pink lady stephanie,17.095,1982-06-11,grease,5.1,629,13200000,music feeling go forever,115,15171476,comedy music romance,1,0,0,0,0,0
828853,1,outrageous neverbeforeseen footage witness making jackass crews last go wild stunts,17.094,2022-05-20,jackass,6.5,287,0,,90,0,comedy documentary,1,0,0,0,0,0
838484,1,pursuit unclaimed prize broke college dropout decides play obscure 1980s survival computer game game curses ’ faced dangerous choices realitywarping challenges series unexpectedly terrifying moments realizes ’ longer playing money life,17.093,2022-04-15,choose die,5.3,674,0,sometimes curse gift,85,0,horror thriller sciencefiction,0,1,0,0,0,0
54145,0,blinded french sculptor completes statue friends daughter using sense touch,17.092,1979-11-28,laura,5.0,15,0,,95,0,drama romance,0,1,0,0,0,0
347688,1,get ready rock scoobydoo mystery inc gang team one kiss allnew outofthisworld adventure join gang kiss world – allthingskiss theme park investigate series strange hauntings help kiss discover crimson witch returned summon destroyer alternate dimension kissteria evil duos ghastly plan destroy earth gangs cunning kisss power rock save day,17.091,2015-07-10,scoobydoo kiss rock roll mystery,8.1,289,0,,79,0,family animation comedy mystery,1,0,0,0,0,0
335788,1,midst balkan wars squad navy seals attempts unravel longforgotten mystery discovering enormous treasure trove hidden bottom lake serbia,17.091,2017-08-21,renegades,5.6,298,66190000,navy seals million gold incredible mission,105,2602149,thriller action,1,1,0,0,0,0
1360,1,biography artist frida kahlo channeled pain crippling injury tempestuous marriage work,17.091,2002-08-29,frida,7.4,1908,12000000,prepare seduced,123,56298474,drama romance,1,0,0,0,0,0
312526,1,documentary crew follows elite unit soldiers wake alien invasion,17.087,2014-09-19,alien outpost,5.2,209,0,mankinds last stand,93,0,thriller action sciencefiction,0,1,0,0,0,1
592,1,surveillance expert harry caul hired mysterious clients brusque aide tail young couple tracking pair san franciscos union square caul associate stan manage record cryptic conversation tormented memories previous case ended badly caul becomes obsessed resulting tape trying determine couple danger,17.087,1974-04-07,conversation,7.5,1512,1600000,harry caul invader privacy best business,113,4420000,crime drama mystery,1,0,0,0,0,0
429892,0,bar exam student tutor relieve others sexual passion love,17.086,2016-12-20,erotic tutoring,5.9,10,0,,83,0,romance comedy drama,0,0,1,0,0,0
1694,1,dedicated student medical college girlfriend become involved bizarre experiments centering around reanimation dead tissue odd new student arrives campus,17.086,1985-10-18,reanimator,7.0,1318,900000,herbert west good head shoulders another desk,86,2023414,sciencefiction comedy horror,1,0,0,0,0,0
649087,0,hiking trip rekindle marriage couple find fleeing lives unforgiving wilderness unknown shooter,17.082,2021-02-11,red dot,5.9,646,0,,86,0,thriller horror,0,1,0,0,0,0
5528,0,set 1940s france new teacher school disruptive boys gives hope inspiration,17.082,2004-03-17,chorus,7.7,2228,0,,97,0,drama,0,1,0,0,0,0
9576,1,struggling work actor michael dorsey secretly adopts female alter ego dorothy michaels order land part daytime drama unwittingly becomes feminist icon ends romantic pickle,17.08,1982-12-17,tootsie,7.2,1592,21000000,get cross hopelessly straight starving actor dynamite red sequined dress get americas hottest new actress,116,177200000,comedy romance,1,0,0,0,0,0
24575,1,obtain supply rare mineral ship raising operation conducted known source titanic,17.078,1980-08-01,raise titanic,5.4,82,36000000,theyve found titanic theres one thing left,115,7000000,adventure,0,1,0,0,0,0
10885,1,newly married couple discovers disturbing ghostly images photographs develop tragic accident fearing manifestations may connected investigate learn mysteries better left unsolved,17.075,2008-03-21,shutter,5.5,665,0,terrifying images ones real,85,0,horror mystery thriller,1,0,0,0,0,0
338676,1,suddenly overnight world came halt two men two survivors one kid hatred separates place forgotten everyone including creatures inhabit earth,17.074,2015-08-07,extinction,6.2,603,0,undead evolve one safe,110,0,horror sciencefiction,1,1,0,0,0,0
394117,1,story precocious six yearold ragtag group friends whose summer break filled childhood wonder possibility sense adventure adults around struggle hard times,17.071,2017-10-06,florida project,7.4,2519,2000000,welcome magical kingdom,112,11303040,drama,1,0,0,0,0,0
33521,1,romanticized adaptation bram stokers classic count dracula subject fatal attraction one english maiden lady seeks immortal bride,17.069,1979-07-20,dracula,6.3,226,0,throughout history filled hearts men terror hearts women desire,109,0,horror romance,1,1,0,0,0,0
22855,1,united states president lex luthor uses oncoming trajectory kryptonite meteor frame superman declare billion bounty heads man steel ‘ partner crime ’ batman heroes villains alike launch relentless pursuit superman batman must unite—and recruit help—to try stave actionpacked onslaught stop meteor luthors plot,17.069,2009-09-29,supermanbatman public enemies,7.0,589,0,one law,67,0,sciencefiction animation action adventure family,1,0,0,0,0,0
